sentence,aspect,sentiment
"Nhóm màu: white 
Dung lượng lưu trữ: 256gb xử lý đơn hàng quá lâu",General,negative
Nói chung giá tin n thì tốt chỉ để làm máy phụ bán hàng tốt có tặng kèm dây sạc sim2g sip nhanh gói kỹ không bể,Packaging,positive
"Ngoại hình đẹp, gần như như mới (98%). Có chút vết xước nhẹ. Màn hình 4k hdr sắc nét, tỷ lệ điện ảnh. Camera chuyên nghiệp, thích hợp người thích điều khiển thủ công. Hỗ trợ sạc không dây, jack 3.5, microsd mở rộng và khả năng kháng nước ip68. Loa kép mặt trước âm thanh tốt cho giải trí.",Audio,positive
"mua được giá tốt, màu sắc đẹp hơn mong đợi, chất lượng đợi sử dụng mới đánh giá tiếp...",Price,positive
"Tính năng nổi bật: sn845 
Đúng với mô tả: tốt 
Chất lượng sản phẩm: ổn pin thì trong trạng thái heath khi đo trên cpuz còn khung thì là máy cũ nên sẽ xước là điều bình thường máy màn đẹp với chơi game khá là ổn với con chíp snapdragon 845 nhưng cục sạc cửa hàng gửi thì không có sạc nhanh nhá máy khá nóng nhưng gắn tản nhiệt vào là tốt",Display,positive
"Nhóm màu: đen 
Dung lượng lưu trữ: 6gb+128gb hiệu suất nhanh và đáng tin cậy., giá trị tuyệt vời cho số tiền bỏ ra,",Performance,positive
shopee hỗ trợ quá tệ.,Others,neutral
"Giao hàng nhanh, đóng gói kĩ càng, giá rẻ. Sẽ ủng hộ lần sau nếu cần.",Shipping,positive
"Đúng với mô tả: dung 
Tính năng nổi bật:  tốt 
Chất lượng sản phẩm:  tốt mình vừa mới nhận được hàng, mình từng mua để sử dụng chống cháy rồi, sau đó người quen thấy mình sử dụng tốt quá nên nhờ mình mua dùm, cửa hàng giao hàng nhanh, điện thoại mới đẹp, mua cho người lớn sử dụng rất tốt.",Shipping,positive
Mua lần thứ 2 rồi nha. Máy sử dụng êm tốt. Pin trâu. Con mình chơi game mượt dã man. Rẻ hơn mua tại cửa hàng. Cửa hàng bán sang tay mà mắc hơn 500k lận.,Price,positive
máy tốt ạ mà pin sạc 2 ngày mới được 30% là sao ạ.,Battery,negative
"Điện thoại đẹp mỏng, màn sáng đẹp, cong vuốt mượt, cam tốt trong tầm giá, cấu hình đủ sử dụng chơi game giải trí nhẹ nhàng tốt, đa nhiệm tốt. Có sẵn sạc, ốp, dán màn hình. Tặng kèm camera",Display,positive
"Hiệu năng lag khi đa nhiệm, camera selfie mờ nhòe. Dịch vụ khách hàng không phản hồi email, pin chỉ trụ 4h xem phim.",Shop_Service,negative
Chất lượng sản phẩm: Phần mềm đi kèm bản cập nhật bảo mật định kỳ. Đóng gói: Hộp đựng tiêu chuẩn của hãng.,Packaging,neutral
"Tính năng nổi bật: ram 8 256 g 
Đúng với mô tả: cũng được 
Chất lượng sản phẩm: tạm không biết game thể nào chứ mình lướt shopee hơi chậm nha. thoi thi tiền nào của đó không đòi hỏi nhiều .là điện thoại mà đong gói hơi lỏng lẻo á cửa hàng nên cho thêm độ dày chống xốc",Software,negative
Phiên bản hệ điều hành đi kèm là iOS 17,Software,neutral
"Đúng với mô tả: lừa đảo 
Tính năng nổi bật: không co chuông nhanh hêt pin 
Chất lượng sản phẩm: tồi tệ
Không co chuông may nay",Battery,negative
Cửa hàng nhiệt tình máy không bị xước gì nói chung là đẹp quả sạc sử dụng 1 tuần hỏng luôn,Shop_Service,positive
Variation3: mỹ 2 sim 99% 128gb quá tốt shop này bán hàng có tâm quá oke cho shop 5 sao,General,positive
"Đúng với mô tả: chuẩn 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: quá tốt",General,positive
"Đúng với mô tả: máy đẹp,đúng như quảng cáo 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: to,rõ hàng đẹp,giao hàng nhanh,đóng gói kỉ",Shipping,positive
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb ⚡ 
Hiệu suất:giá trị tuyệt vời cho số tiền bỏ ra, dung lượng lưu trữ cao, hiệu suất mượt mà,",Performance,positive
"thời lượng pin giảm nhanh sau 2 tuần dùng. khác với mô tả bền bỉ. tính năng tiết kiệm pin không đúng quảng cáo, chăm sóc khách hàng yêu cầu gửi về hãng lâu",Battery,negative
cửa hàng uu tín . sản phẩm chính hãng,General,positive
"kết nối kém tạm ổn wifi yếu, sóng 4g chập chờn. ngồi ngay cạnh cục wifi mà sóng có 2 vạch, 4g thì lúc có lúc không.",General,negative
"Màu sắc: vàng dung lượng lưu trữ lớn, kết nối mạng 4g nhanh chóng, phích cắm type c tiện lợi,",General,positive
Mình chưa cần dùng đến dịch vụ chăm sóc khách hàng nên chưa có đánh giá gì về mục này.,Shop_Service,neutral
"Nhóm màu: sky blue độc quyền 
Dung lượng lưu trữ: 12/256gb cửa hàng giao nhanh! hàng nguyên siêu. màu mới ra nhìn đẹp! đóng gói cẩn thận! mình rất hài lòng!",Design,positive
"Màu sắc: đen 
Phân loại sản phẩm: có sạc 📸 
Chất lượng camera:màn hình độ phân giải hd+,",Display,positive
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb máy đẹp, nếu apple tặng kèm miếng dán màn hình, ốp lưng thì hết nước chấm",Design,positive
"Chất lượng sản phẩm: tốt
Máy đẹp, trầy viền theo năm tháng, máy ổn định ! tốt ! có điều sạc kèm theo không đủ dung lượng sạc nhanh nên nó hơi chậm pin, chơi game max setting sẽ bị tụt pin dù cắm sạc đang tìm cách xử lý cài đặt",Design,positive
giao hàng nhanh dù vướng kỳ nghỉ tết. chưa sử dụng nhưng nhìn cũng khá cứng cáp.,Shipping,positive
hiệu năng kém sau khi cài đặt ứng dụng. máy bị lỗi phần mềm sau cập nhật. pin bị lỗi hiển thị. máy dùng lag k chịu nổi. pin nhanh hết. chăm sóc khách hàng đổ lỗi cho app,Battery,negative
"hàng y hình nghe có vẻ tốt cầm nhẹ tay, màu sắ bắt mắt, phải sử dụng lâu mới biết được",Design,positive
đóng gói kỹ . máy đẹp có dán cường lực và tặng cover . test sơ thấy rất tốt .,Design,positive
"Chất lượng sản phẩm: ung ý 
Tính năng nổi bật: đẹp sang trọng 
Đúng với mô tả: y trên mô tả máy đẹp rẻ hợp túi tiền lướt chạy mượt mọi người lên mua.",Performance,positive
Cửa hàng làm việc ẩu đả đặt một loại cửa hàng lại gửi một loại quá chán,General,negative
"Màu sắc: desert 
Dung lượng lưu trữ: 256gb giao hàng khá nhanh, sản phẩm nguyên seal mua tặng người thân tốt",Packaging,positive
Hệ điều hành có các bản cập nhật định kỳ. Camera cho ra ảnh có màu sắc trung thực.,Camera,neutral
"máy quá đẹp luôn mọi ng ơi 😁 cầm rất đầm và chắc, nam tính, sang trọng, snp865 thì quá mượt, nói chung là good ❤️",Design,positive
"pin chai. quảng cáo sai. hiệu năng lag. mới dùng đã thấy pin chai. máy giật, đơ. đóng gói cẩu thả. ship lâu ko lý do. chăm sóc khách hàng ko có tâm",Performance,negative
"Nhóm màu: màu trắng sản phẩm: dây cáp ⚡ 
Hiệu suất:tốt 📸 
Chất lượng camera:tốt quay phim chụp hình rất đẹp máy mới full phụ kiện nhân viên chăm sóc khách hàng tốt giao hàng tận nhà nhanh chóng đóng hộp kĩ càng cẩn thận chắc chắn màn hình cảm ứng to mượt mà nhạy lướt web cực kì nhanh pin khá ổn áp, sử dụng được khá lâu máy mới đẹp full chức năng, vừa vặn ram máy mạnh chơi game không giật lãng lướt web xem phim cực chất lượng giá cả hợp lý vừa túi tiền rất tốt với cửa hàng",Packaging,positive
Màu: đen tinh vân cửa hàng gói hàng không cẩn thận làm móp hết hộp,Packaging,negative
"Chất lượng sản phẩm: thảm họa 
Đúng với mô tả: sai sự thật 
Tính năng nổi bật: màn hình kém nhìn mờ mịt, máy lag khi lướt facebook, bảo hành 1 tháng không xong",Display,negative
"Màu sắc: đen 
Phân loại: nguyên seal +sạc 18w giá trị tuyệt vời cho số tiền bỏ ra.,",Price,positive
"Tính năng nổi bật: tốt 
Đúng với mô tả: đúng mô tả 
Chất lượng sản phẩm: rất tuyệt vời sản phẩm xịn, giao hàng từ hn vô hơi lâu nhưng mà đáng",Shipping,negative
"Điện thoại cấu hình đẹp, lướt web tốt, đóng gói cẩn thận, giao hàng nhanh",Shipping,positive
"Phân loại sản phẩm: điện thoại y20 màu sắc sống động và rực rỡ, thiết kế sang trọng, hiệu năng mượt mà, giao diện dễ sử dụng, thời lượng pin lâu dài, chất lượng camera ấn tượng, giá trị tuyệt vời cho số tiền, không gian lưu trữ rộng rãi. Android dễ sử dụng, chỉ cần nhập gmail vào là sử dụng các app rất ổn. Bình chọn cho cửa hàng 5 sao",Price,positive
"khả năng lưu trữ: 256gb 
Nhóm màu: màu xám máy mới tốt, chỉ tiếc là có 1 khay sim 😥 đồ mười mấy triệu mà đóng hàng chỉ cuốn màng hơi thôi huhu, không biết lúc vận chuyển nó quăng như nào nữa",Packaging,negative
"Sản phẩm chính hãng, cửa hàng đáng tin cậy giá cả phù hợp, dịch vụ tư vấn tuyệt vời cửa hàng xứng đáng được ủng hộ lâu dài xứng đáng 5 sao",Price,positive
"Nhóm màu: natural 
Dung lượng lưu trữ: 256gb mặc dù có chút vấn đề liên quan giao hàng, trải nghiệm giao hàng thực sự tệhiệu suất máy ảnh ấn tượng, ⚡ 
Hiệu suất:mạnh 📸 
Chất lượng camera:tốt 🔋 
Thời lượng pin: tốt",Camera,positive
"Tính năng nổi bật: good 
Chất lượng sản phẩm: tốt
Sản phẩm tốt, giao hàng nhanh, về tính năng phải trải nghiệm 1 thời gian mới biết được",Shipping,positive
"Kém sai màu sắc lag liên tục,",Performance,negative
"giao hàng nhanh, đóng gói kĩ, điện thoại redmi note 14 màu đen đẹp, sử dụng mượt, sử dụng tốt các tác vụ cơ bản.",Shipping,positive
"đóng gói kỹ, hàng còn nguyên bọc , đã test máy tốt rồi nhé. săn được deal còn 2tr1 nên khá là vui . cửa hàng giao hàng nhanh",Price,positive
Phân loại sản phẩm: điện thoại f9 máy mới chính hãng đầy đủ phụ kiện cửa hàng uy tín cảm ơn cửa hàng rất nhiều tặng cửa hàng 5 sao,General,positive
"Nhận hàng nhanh chóng, sản phẩm giống hình và sử dụng tốt nên mình rất hài lòng 😀 điện thoại sử dụng tốt, ngoại trừ pin chỉ còn mức 75% thôi",Battery,negative
"Dung lượng lưu trữ: 128gb 
Nhóm màu: xanh kẹo ngọt 
Phân loại sản phẩm: 8gb nhắn cửa hàng toàn tin nhắn trả lời tự động hơi chán tới giờ máy vẫn đang chạy ổn, nhưng mà mình thấy mặt sau ở ngoài không đẹp như hình đâu, có gì sẽ đánh giá thêm sau",Shop_Service,negative
"Sản phẩm: sản phẩm không như mô tả, sản phẩm chất lượng kém - chính sách hoàn trả không rõ ràng. - Sản phẩm không đạt chất lượng: pin tụt nhanh so với thông số 6000mah, máy nóng nhiều. - Khách hàng khiếu nại cửa hàng lại không trao đổi thông tin rõ ràng mà lại chặn tin nhắn khách. - Hàng giao lại bị cấn móp không như lúc khách gửi trả.",Packaging,negative
Camera sau nhiễu khi thiếu sáng pin chai shipping mất thời gian,Shipping,negative
"tên sản phẩm: xiaomi mi 11 lite 
Nhóm màu: đen hình thức còn đẹp .máy đã mở nắp lưng chứ không đúng hàng chưng bày. góc chó trầy nhẹ . chất lượng ban đầu thấy được còn sau chưa biết .",General,neutral
"Nhóm màu: black 
Dung lượng lưu trữ: 256gb máy đẹp, giao hàng siêu nhanh",Design,positive
"Màu sắc: đen 
Phiên bản: fullbox máy rất đẹp, không cần lăn tăn về độ chất nhé mọi người, trải nghiệm vẫn siêu mượt và màn đẹp. Pin trâu sử dụng được cả ngày, rất đáng tiền.",Performance,positive
chất lượng tệ. khác xa hình ảnh quảng cáo. pin kém. máy chậm chạp. pin sụt nhanh. đóng gói sơ sài. ship chậm 1 tuần. chăm sóc khách hàng ko chuyên nghiệp,Shipping,negative
"Giao ùn ứ ngày nghỉ, camera thiếu giữ nét. Dịch vụ khách hàng lê thê, pin yếu truyền file.",Shipping,negative
"Khả năng lưu trữ: 32gb 
Nhóm màu: nhiều màu nhận được đơn hàng đóng gói kỹ, thấy cửa hàng làm rất oks. Chúc cửa hàng nhận thêm nhiều niềm vui và nhiều đơn hàng nữa nhé.",Packaging,positive
"đóng gói lủng lẳng, pin rỉ nghe sách nói. camera chính góc tối, hiệu năng dao động.",Battery,negative
Chất lượng sản phẩm: thời gian giao hàng đúng như thông báo; kiện hàng được bọc ở mức tạm được.,Shipping,neutral
"Nhóm màu: vàng 
Dung lượng lưu trữ: 6gb+128gb giao hàng nhanh chóng và an toàn, tùy chọn màu sắc rực rỡ, 🔋 
Thời lượng pin:khá",Shipping,positive
"Màu sắc: đen 
Phân loại: bản 1 sim cửa hàng uy tín. Máy đúng 97% và còn áp suất.",General,negative
điện thoại sử dụng mượt. tuy nhiên pin không được bền. sử dụng cùng lúc với máy oppo cùng đời nhưng sụt pin nhanh hơn 10%. máy sử dụng nóng ran phần dưới,Performance,positive
"hiệu năng rất chậm, mở youtube cũng lag và giật. đóng gói thiếu phụ kiện nhỏ. ship giao ko đúng giờ hẹn 2 lần.",Packaging,negative
tệ hao pin bất thường tụt 30% pin chỉ sau 30 phút,Battery,negative
"Hình ảnh sắc nét, mượt.vừa xem vừa xạc mà không thấy nóng máy.quá tốt khi chưa đến 2củ.nhỏ nhẹ,dễ cầm nắm .hy vọng không bị lỗi vặt",Design,positive
"Dở tệ sai kém chăm sóc kh chậm. Camera màu lệch.,",Packaging,negative
Hiệu năng sử dụng chip Snapdragon 7 Gen 3,Performance,neutral
Màn bị ám nhẹ,Display,negative
"Đóng gói sản phẩm tạm chấp nhận được, shipping giao hàng bình thường. Hiệu năng máy ở mức cũng được, không có gì nổi bật.""1",Battery,neutral
"camera chụp tối mờ, chi tiết mất nhiều. khác với mô tả ảnh sắc nét. tính năng hdr không cải thiện gì. pin giảm nhanh khi bật camera, máy nóng khi quay, ship giao trễ",Camera,negative
Sản phẩm chất lượng. Hợp với túi tiền. Lần sau ủng hộ tiếp.,Price,positive
"Nhóm màu: black 
Dung lượng lưu trữ: 512gb hàng nhận được đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",Packaging,positive
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng sản phẩm kích hoạt bảo hành từ ngày mua, ship hơi lâu một chút, chính hãng uy tín, mua sale giá chưa đến 22 củ",General,positive
"Màu sắc: bạc 
Phân loại: fullbox mới +sạc 18w thiết kế mỏng nhẹ, rất đẹp!, giá trị tuyệt vời cho số tiền bỏ ra., màn hình tuyệt vời với tần số làm mới 90hz., thời lượng pin lâu dài.,",Software,positive
"Tb] tham gia phòng, chống ma túy là bảo vệ chính bạn, gia đình và xã hội - vì tương lai tốt đẹp moi qk den khai truong phong vu 02 hoang hoa tham, p.12, q. Tan binh voi ct gio vang tu 19k, checkin la co qua luc 9h ngay 28/6: biết.ly/pv-hht.",Others,neutral
"Nhóm màu: natural 
Dung lượng lưu trữ: 256gb giao hàng nhanh chóng và hiệu quả, màn hình lớn với hiển thị sống động, nhiều tùy chọn màu sắc,",Shipping,positive
"Tính năng nổi bật: tiền ít 
Đúng với mô tả: đúng 
Chất lượng sản phẩm: ngon nha máy mượt, đáp ứng đúng tiêu chí ngon bổ rẻ!",Performance,positive
Chất lượng sản phẩm: pin mau tuộc,Battery,negative
"Nhóm màu: blue 
Dung lượng lưu trữ: 128gb màu xanh rất là đẹp luôn, viettel đóng gói cẩn thận. Giá còn lại tốt hơn những chỗ khác, trong hộp đầy đủ hoá đơn.",Price,positive
"Camera sau chụp đêm quá tối, nhiều noise. Màu sắc ảnh nhạt nhẽo. Chăm sóc khách hàng phản hồi tự động. Ảnh bị bệt, thiếu chi tiết. Pin chỉ trụ được nửa ngày. Chăm sóc khách hàng không giải quyết được vấn đề đổi trả",Shop_Service,negative
"Chất lượng sản phẩm: sạc không nhanh như quảng cáo. 
Đúng với mô tả: tốc độ sạc chậm. 
Tính năng nổi bật: sạc chậm. Hiệu năng không xứng với giá. Đóng gói thiếu củ sạc nhanh. Ship tính nhầm phí giao hàng",Battery,negative
Vận chuyển làm rơi rớt hàng. Sản phẩm bị trầy xước bên ngoài. Chất liệu dễ xước. Nhận hàng thấy hộp móp méo và trầy xước. Chăm sóc khách hàng không chịu bồi thường,Shipping,negative
"Kém lừa đảo máy nóng quá mức, pin phồng sau 1 tuần,",Battery,negative
"Color: đen-l tuyệt vời cho phong cách đường phố, tuyệt vời cho phong cách đường phố, chất liệu chất lượng cao, chất liệu chất lượng cao,",Others,neutral
Đúng với mô tả: Phần mềm đi kèm các tính năng cơ bản như đã thông báo.,Software,neutral
"pin tụt bất thường, từ 100% xuống 30% trong vài giờ. cam kết cả ngày là sai. sạc nhanh quảng cáo không đạt. phải mua củ sạc ngoài",Battery,negative
Đã nhận được hàng. Nhanh xuống pin. Tạm được tiền nào của đó.,Battery,neutral
"Màu sắc: màu ngẫu nhiên sản phẩm: màu sắc sống động và rực rỡ, thiết kế sang trọng, hiệu năng mượt mà, giao diện dễ sử dụng, thời lượng pin lâu dài, chất lượng camera ấn tượng, giá trị tuyệt vời cho số tiền, không gian lưu trữ rộng rãi. Android dễ sử dụng, chỉ cần nhập gmail vào là sử dụng các app rất ổn. Bình chọn cho cửa hàng 5 sao",Price,positive
Camera selfie bị bóp mặt quá đà. Ảnh selfie thiếu độ sắc nét. Tốc độ xử lý ảnh chậm. Ảnh selfie làm da bị bệt hết cả. Shipping không cập nhật trạng thái,Camera,negative
"Tính năng nổi bật: tệ 
Chất lượng sản phẩm: tệ 
Đúng với mô tả: tệ
Tốn 2 triệu bạc mua cái điện thoại mà không giải quyết được vấn đề gì phí tiền, mua máy về lắp sim vào máy không có một vạch sóng nào không nghe gọi được thì sử dụng kiểu gì. nhắn tin cửa hàng thì cửa hàng nói khôi phục cài đặt gốc đủ thứ rồi cũng chẳng ăn thua không tí sóng nào. pin thì sụt nhanh hết cỡ, không chơi game chỉ Facebook tikttok với zalo mà ngày phải sạc 3 lần mới đủ sử dụng. các bạn nên cân nhắc kỹ khi mua máy này. cửa hàng nói hỗ trợ đổi máy mới nhưng phải gửi máy cho cửa hàng trước cửa hàng test kiểm tra kỹ lưỡng mới cho đổi, vì công việc mình cần máy để làm việc online nên cũng chẳng đổi nữa, mất thời gian, mọi người nên cân nhắc kỹ trước khi mua. điện thoại sử dụng gì mà được vài hôm đã tự bung cả cụm kính camera. đúng hàng fake tq có khác. coi như mất tiền ngu",Shop_Service,negative
Tôi chưa có trải nghiệm thực tế với sản phẩm nên chưa thể đưa ra đánh giá chi tiết. Tôi sẽ cập nhật sau khi sử dụng,General,neutral
"Đúng với mô tả: đung như mô tả 
Chất lượng sản phẩm: hoat động tốt",General,positive
"Nhóm màu: màu đen nhám 
Dung lượng lưu trữ: 128gb chất lượng:máy rất đẹp, không thấy tì vết gì. Tính năng:đã sử dụng thử vài ngày, pin khá ổn, hy vọng bền lâu. Nếu sắp tới không phát sinh vấn đề gì thì sẽ tiếp tục ủng hộ cửa hàng vài sản phẩm nữa.",Design,positive
chơi con này ngon cực nha anh em đóng gói tốt sạc còn nhanh nữa :),Packaging,positive
điện thoại giật lag cam mờ,Performance,negative
Hiệu năng quá tải khi cập nhật pin sạc chậm mất 3h đầy chăm sóc khách hàng copy paste câu trả lời,Shop_Service,negative
Do không test kỹ cảm ứng đã chậm mà hôm sau bạn nhà mình làm me goc màn hình và đơ cảm ứng luôn giờ vứt không. Mọi người test kỹ tránh t hợp như m bị lỗi mà không đổi trả được do lỗi của mình,Performance,negative
"Trải nghiệm camera kém, màu sắc sai lệch. Chất lượng ảnh không như quảng cáo. Giao hàng cực kỳ trễ. Ảnh chụp tối không có chi tiết. Pin nhanh hết, hiệu năng yếu",Camera,negative
Sản phẩm nhận về tốt . Ngoại hình đẹp chỉ có một vết cấn góc rưới . Mọi cn hoạt động oke . Sạc đi cùng cug là loại sịn anh em xem ảnh sẽ tự đánh giá về lâu dài chx bt thế nào . Tạm cho cửa hàng 5s,Battery,positive
Màu máy: màu đen sản phẩm: samsung a70 6/128gb máy tốt nha cửa hàng bán hàng uy tín ak .đúng máy mình cần . Quan trọng là sài ổn .giá cả hợp lý .bin sử dụng cũng lâu nè cửa hàng uy tín mình sẽ giới thiệu ủng hộ cửa hàng nè .giao hàng cung nhanh thận thiện nè,Price,positive
"đóng gói cẩn thận, giao hàng siêu siêu lâu, kho ở hnoi, mình cũng ở hnoi mà giao hàng 1 tuần mới nhận dk, giao đúng loại, màu hồng đẹp lắm, sử dụng gần tháng rồi không thấy máy có vde gì",Shipping,negative
"Tồi không khớp kém hiệu năng lag. Chăm sóc kh thờ ơ.,",Performance,negative
Mẫu mã tốt nhưng pin không tốt nhắn yêu cầu hỏi thì không trả lời,Shop_Service,negative
variation3: đen variation1: không hộp (mới 100%) không còn gì ngoài hai chữ (tuyệt vời) tiếp tục ủng hộ cửa hàng trong thời gian tới,General,positive
Phân loại sản phẩm: máy likenew 99% máy hơi sước sát.,Design,negative
"Đúng với mô tả: máy không hoạt động lên sập liên tục máy mua về bóc hộp đã bị lỗi gửi trả hàng cửa hàng nhận hàng từ ngày 12 đến tận ngày 18 mới trả lời là hãng báo không lỗi gì. trong khi đó sử dụng bị sập nguồn liên tục, kiểm tra máy chi chít panic full. mình đã báo tổng đài apple trước khi trả hàng, bên apple chạy chuẩn đoán không được, họ hướng dẫn chạy qua itune cũng không được. tôi có đầy đủ bằng chứng là máy lỗi.",Performance,negative
Máy hỏng không dùng được yêu cầu hỗ trợ nhưng nhân viên nói chuyện rất khó nghe.,Shop_Service,negative
"cửa hàng đóng gói cẩn thận, máy kích hoạt bảo hành chưa cửa hàng ơi",Packaging,positive
"Dở khác xa bình thường pin sụt nhanh. Camera noise nhiều.,",Battery,negative
"Đúng với mô tả: giống như hình ảnh 
Chất lượng sản phẩm: so với giá tiền là quá ổn 
Tính năng nổi bật: nghe gọi nhắn tin giao hàng nhanh",Price,positive
"Điện thoại đã thay màn, vỏ có vẻ cũng bị thay, trông khá ọp ẹp. Nhưng sử dụng thì khá tốt với giá tiền. Không biết có bền không nữa.",Design,negative
"Chất lượng sản phẩm: máy đẹp giao hàng nhanh, máy sử dụng ổn mua cho ba mẹ sài thì tốt sử dụng thời gian xem sao",Design,positive
"chất lượng tuyệt vời, giá lại rẻ nên rất ưng ý 😙",Price,positive
"Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt
Có chấm dị vật ở cụm camera",Camera,negative
"Kém mô tả phi thực tế khả năng chống nước không có, hỏng do mưa,",Design,negative
"Hàng chất lượng khỏi bàn cãi , ai xịn",General,positive
Hiệu năng xử lý ổn. Giao diện phần mềm không có nhiều tùy biến.,Software,neutral
Đặt 8gb ram mà giao 6gb ram🙂,Shipping,negative
"Mình mua máy lần thứ 2 rồi, lúc nhận có vệt ngang màn hình tưởng màn lỗi liên hệ cửa hàng giải thích do miếng dán, bóc ra thấy màn bình thường. Bản 99% công nhận đẹp long lanh sử dụng không lỗi lầm gì, cả 2 máy mua đều sử dụng ổn định rất đáng tiền.",Design,positive
"Tào lao bịa đặt trắng trợn chụp hình ban đêm đen thui như mực, có cũng như không,",Camera,negative
Điện thoại samsung galaxy j2 prime ngoại hình đẹp nhưng máy không có nổi một ít dung lượng nào cả dọn rác cho điện thoại mà chả lên được tí kb nào không lắp được thẻ nhớ cho điện thoại sạc cực kì lâu sạc qua đêm không nổi 100% khi sử dụng liên tụp trong vòng 1 tiếng máy sẽ nóng lên thỉnh thoảng còn đơ đơ 1 lúc phải tắt đi bật lại mới sử dụng được không xem được youtube vì gì có đúng lượng để cập nhật loa khi mở tiếng thỉnh thoảng bị dè,Battery,negative
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb khả năng sạc nhanh, dung lượng lưu trữ cao, màn hình sống động, thiết kế tuyệt đẹp, giá trị tuyệt vời cho số tiền bỏ ra, dung lượng lưu trữ cao, chất lượng máy ảnh ấn tượng, thiết kế tuyệt đẹp, thiết kế tuyệt đẹp,",Camera,positive
"Hỏng hóc không đúng camera vỡ hình khi zoom, hiệu năng ì ạch đa nhiệm hay crash, đóng hàng thiếu phụ kiện quan trọng",Performance,negative
Chính sách bảo hành được mô tả đầy đủ trong hướng dẫn.,Shop_Service,neutral
"Sản phẩm tốt,rất hợp với giá tiền. Mua cho bố mẹ sử dụng tốt ạ",Price,positive
"Chất lượng sản phẩm: good sản phẩm về tới tốt, chơi game cực ngon cực mượt trong tầm giá",Price,positive
"Máy xử lý các tác vụ hàng ngày một cách bình thường, không gặp hiện tượng giật lag đáng kể.",Performance,neutral
"Chất lượng sản phẩm: tệ 
Đúng với mô tả: không 
Tính năng nổi bật: số liệu sai(trong cài đặt) mô tả là oppo f11 6gb/128gb nhưng khi kiểm tra kỹ thì máy là oppo a9 2020, ram thực chỉ 6gb, bộ nhớ hơn 100gb. đã phải reset máy, kiểm tra bằng imei và phần mềm mới phát hiện. may còn trả hàng được. cửa hàng trả lời vòng vo, không rõ ràng. mọi người nên kiểm tra thật kỹ khi mua, đừng tin vào thông số ghi trên hệ thống.",Shop_Service,negative
Variation3: đen variation1: nguyên seal nguyen hộp chưa bóc. Sạc 15phut khỏi động tốt. Rom quốc tế nên không đầy đủ như rom việt nam. Có chống nước tốt,General,positive
"Pin chai chỉ sau 4 tháng. Tuổi thọ pin quá thấp. Pin kém. Mới sử dụng vài tháng mà pin đã thấy tụt nhanh hơn hẳn, rõ ràng là pin dởm. Shipping thì chậm hơn dự kiến 1 ngày",Battery,negative
"Nhóm màu: blue 
Dung lượng lưu trữ: 128gb chất lượng máy ảnh ấn tượng, thiết kế tuyệt đẹp, giá trị tuyệt vời cho số tiền bỏ ra, giá trị tuyệt vời cho số tiền bỏ ra,",Camera,positive
"Cảm biến tiệm cận lỗi không có bảo hành nhiều bloatware,",Shop_Service,negative
"Điện thoại quá tệ , chưa sài đã hư ai có ý định thì đừng mua mất tiền chẳng được gì",General,negative
Màu sắc: tím tính năng:mua với giá hơn 9 triệu màn hình trong màn hình đẹp tặng ốp lưng,Display,positive
"kém không đúng yếu kém pin nhanh hết. camera mờ, không rõ nét.,",Battery,negative
"Hiệu năng chậm khi chạy app nhiều, camera trước lem nhem. Chăm sóc khách hàng bỏ qua tin nhắn, pin hết sau 4 giờ duyệt web.",Battery,negative
Thông tin về chính sách bảo hành được in rõ trên phiếu đi kèm. Mình chưa cần liên hệ với bộ phận chăm sóc khách hàng.,Shop_Service,neutral
"Camera chụp mất chi tiết trong điều kiện thiếu sáng. Khác với mô tả ảnh nét. Tính năng AI chỉnh ảnh quá tay gây giả. Pin và hiệu năng còn tệ hơn mong đợi, chăm sóc khách hàng không hướng dẫn rõ",Camera,negative
"Đúng mô tả có cường lực tặng kèm, trãi nghiệm chưa được lâu nên chưa đánh giá được.",General,neutral
"Nhóm màu: trắng ngọc trinh 
Dung lượng lưu trữ: 12/256gb tuyệt vời, máy mới nguyên seal, giá tốt, cửa hàng uy tín giao hàng nhanh. Chúc cửa hàng làm ăn thuận lợi ngày phát triển hơn nhé 👍👍👍",Price,positive
Lắp ráp lỏng lẻo không đúng cấu hình camera trước mờ. Ship hàng mất 3 tuần mà không báo trước,Camera,negative
"Phiên bản: bản 2 sim 128gb cửa hàng giao hàng nhanh, giống quảng cáo, khá đẹp............",Design,positive
"Đúng với mô tả: tốt
Nha",General,positive
chất lượng sản phẩm chất lượng kém so với giá. đúng với mô tả thiếu 1 số phụ kiện. tính năng nổi bật camera màu lệch autofocus chậm. review ảnh chụp bị ám vàng autofocus thường fail. hiệu năng lướt web tốt nhưng đa nhiệm kém. đóng gói thiếu foam bảo vệ ship bên vận chuyển làm móp. chăm sóc khách hàng trả lời bằng mẫu không cá nhân hoá,Performance,neutral
