sentence,aspect,sentiment
"Nhóm màu: vàng 
Dung lượng lưu trữ: 128gb tính năng: tốt chất lượng: tốt chất liệu:chuẩn giao hàng nhanh , shiper nhiệt tình , thân thiện .chất lượng khi nhận hàng được đảm bảo đúng mẫu mã không có tình trạng trầy xước hay móp méo",Shipping,Positive
"Đúng hàng đặt, sẽ test sau.",General,Neutral
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb các tính năng đột phá, yêu cổng usb-c!, dung lượng lưu trữ đủ sử dụng., giao hàng nhanh chóng và an toàn.,",Shipping,Positive
"Đúng với mô tả: đúng 
Tính năng nổi bật: gaming, sạc nhánh 
Chất lượng sản phẩm: ổn áp phân vân chưa biết mua con điện thoại tầm trung nào thì tự nhiên con neo 2 nubia này ra lò. Phải nói là mua ngay đợt khuyến mãi quà đầu tiên thì quá tốt rồi mọi người ơi. Cửa hàng uy tín nhé, mới mua lần đầu thấy mall nên cũng không cần tư vấn gì mà không ngờ ship rất nhanh nội thành. Chưa từng sử dụng con nubia nào cả nhưng theo tìm hiểu thì xin review một chút có tâm cho các ông: con này cày lâu thì buộc phải cắm sạc nhánh, đỡ nóng pin rất nhiều. Mua thêm sò lạnh kết hợp nửa mới oke nhé. Còn ông nào than máy nóng quá thì chắc không tìm hiểu về các dòng gaming phone rồi. Lướt liên quân bao mượt nhé. Chưa đến 5 củ thế thôi. Camera trước thì xấu thôi rồi. Camera sau tạm ổn. Điện thoại game mà giá quá tốt nên đừng đòi hỏi gì camera hết nhé. Xin hết 🙏🙏",Battery,Positive
"Đúng với mô tả: đúng 
Tính năng nổi bật: gaming, sạc nhánh 
Chất lượng sản phẩm: ổn áp phân vân chưa biết mua con điện thoại tầm trung nào thì tự nhiên con neo 2 nubia này ra lò. Phải nói là mua ngay đợt khuyến mãi quà đầu tiên thì quá tốt rồi mọi người ơi. Cửa hàng uy tín nhé, mới mua lần đầu thấy mall nên cũng không cần tư vấn gì mà không ngờ ship rất nhanh nội thành. Chưa từng sử dụng con nubia nào cả nhưng theo tìm hiểu thì xin review một chút có tâm cho các ông: con này cày lâu thì buộc phải cắm sạc nhánh, đỡ nóng pin rất nhiều. Mua thêm sò lạnh kết hợp nửa mới oke nhé. Còn ông nào than máy nóng quá thì chắc không tìm hiểu về các dòng gaming phone rồi. Lướt liên quân bao mượt nhé. Chưa đến 5 củ thế thôi. Camera trước thì xấu thôi rồi. Camera sau tạm ổn. Điện thoại game mà giá quá tốt nên đừng đòi hỏi gì camera hết nhé. Xin hết 🙏🙏",Camera,Negative
"Đúng với mô tả: đúng 
Tính năng nổi bật: gaming, sạc nhánh 
Chất lượng sản phẩm: ổn áp phân vân chưa biết mua con điện thoại tầm trung nào thì tự nhiên con neo 2 nubia này ra lò. Phải nói là mua ngay đợt khuyến mãi quà đầu tiên thì quá tốt rồi mọi người ơi. Cửa hàng uy tín nhé, mới mua lần đầu thấy mall nên cũng không cần tư vấn gì mà không ngờ ship rất nhanh nội thành. Chưa từng sử dụng con nubia nào cả nhưng theo tìm hiểu thì xin review một chút có tâm cho các ông: con này cày lâu thì buộc phải cắm sạc nhánh, đỡ nóng pin rất nhiều. Mua thêm sò lạnh kết hợp nửa mới oke nhé. Còn ông nào than máy nóng quá thì chắc không tìm hiểu về các dòng gaming phone rồi. Lướt liên quân bao mượt nhé. Chưa đến 5 củ thế thôi. Camera trước thì xấu thôi rồi. Camera sau tạm ổn. Điện thoại game mà giá quá tốt nên đừng đòi hỏi gì camera hết nhé. Xin hết 🙏🙏",Price,Positive
"Đúng với mô tả: đúng 
Tính năng nổi bật: gaming, sạc nhánh 
Chất lượng sản phẩm: ổn áp phân vân chưa biết mua con điện thoại tầm trung nào thì tự nhiên con neo 2 nubia này ra lò. Phải nói là mua ngay đợt khuyến mãi quà đầu tiên thì quá tốt rồi mọi người ơi. Cửa hàng uy tín nhé, mới mua lần đầu thấy mall nên cũng không cần tư vấn gì mà không ngờ ship rất nhanh nội thành. Chưa từng sử dụng con nubia nào cả nhưng theo tìm hiểu thì xin review một chút có tâm cho các ông: con này cày lâu thì buộc phải cắm sạc nhánh, đỡ nóng pin rất nhiều. Mua thêm sò lạnh kết hợp nửa mới oke nhé. Còn ông nào than máy nóng quá thì chắc không tìm hiểu về các dòng gaming phone rồi. Lướt liên quân bao mượt nhé. Chưa đến 5 củ thế thôi. Camera trước thì xấu thôi rồi. Camera sau tạm ổn. Điện thoại game mà giá quá tốt nên đừng đòi hỏi gì camera hết nhé. Xin hết 🙏🙏",Shipping,Positive
"Chất lượng sản phẩm: thiết kế gọn, cầm vừa tay; đóng gói chắc chắn và đầy đủ phụ kiện theo mô tả.",Design,Positive
"Chất lượng sản phẩm: thiết kế gọn, cầm vừa tay; đóng gói chắc chắn và đầy đủ phụ kiện theo mô tả.",Packaging,Positive
Mới nhận được máy còn lại phải sử dụng mới biết được.,General,Neutral
Sạc hỏng,General,Negative
"giao hàng trễ không cập nhật, đóng gói hộp giấy yếu. camera zoom kém nét, pin kém xa hứa hẹn.",Battery,Negative
"giao hàng trễ không cập nhật, đóng gói hộp giấy yếu. camera zoom kém nét, pin kém xa hứa hẹn.",Camera,Negative
"giao hàng trễ không cập nhật, đóng gói hộp giấy yếu. camera zoom kém nét, pin kém xa hứa hẹn.",Packaging,Negative
"giao hàng trễ không cập nhật, đóng gói hộp giấy yếu. camera zoom kém nét, pin kém xa hứa hẹn.",Shipping,Negative
Nhóm màu: vàng mua sử dụng được 3 ngày,General,Neutral
"Nhóm màu: xanh dương 
Dung lượng lưu trữ: 128gb hài lòng",General,Positive
"Tính năng nổi bật: phần mềm tối ưu kém, để chờ hay sử dụng hao pin nhanh, tính năng không đầy đủ không kỹ lưỡng. 
Đúng với mô tả: quay video rất nhòe giật bất thường 
Chất lượng sản phẩm: kém, không đáng tiền mua máy chẳng may lỗi hay hỏng hóc trong quá trình vận chuyển những cửa hàng mall kiểu này không hoàn trả được hàng, không cho đồng kiểm. Gửi hàng hoàn đến gần tháng rồi không cho hoàn hàng, shopee lấy lý do vớ vẩn không đúng thực tế mình quay và gói hàng rất kỹ lưỡng ký tên chống mở hộp đầy đủ, giờ không biết có mất luôn hàng không",Battery,Negative
"Tính năng nổi bật: phần mềm tối ưu kém, để chờ hay sử dụng hao pin nhanh, tính năng không đầy đủ không kỹ lưỡng. 
Đúng với mô tả: quay video rất nhòe giật bất thường 
Chất lượng sản phẩm: kém, không đáng tiền mua máy chẳng may lỗi hay hỏng hóc trong quá trình vận chuyển những cửa hàng mall kiểu này không hoàn trả được hàng, không cho đồng kiểm. Gửi hàng hoàn đến gần tháng rồi không cho hoàn hàng, shopee lấy lý do vớ vẩn không đúng thực tế mình quay và gói hàng rất kỹ lưỡng ký tên chống mở hộp đầy đủ, giờ không biết có mất luôn hàng không",Camera,Negative
"Tính năng nổi bật: phần mềm tối ưu kém, để chờ hay sử dụng hao pin nhanh, tính năng không đầy đủ không kỹ lưỡng. 
Đúng với mô tả: quay video rất nhòe giật bất thường 
Chất lượng sản phẩm: kém, không đáng tiền mua máy chẳng may lỗi hay hỏng hóc trong quá trình vận chuyển những cửa hàng mall kiểu này không hoàn trả được hàng, không cho đồng kiểm. Gửi hàng hoàn đến gần tháng rồi không cho hoàn hàng, shopee lấy lý do vớ vẩn không đúng thực tế mình quay và gói hàng rất kỹ lưỡng ký tên chống mở hộp đầy đủ, giờ không biết có mất luôn hàng không",Price,Negative
"Tính năng nổi bật: phần mềm tối ưu kém, để chờ hay sử dụng hao pin nhanh, tính năng không đầy đủ không kỹ lưỡng. 
Đúng với mô tả: quay video rất nhòe giật bất thường 
Chất lượng sản phẩm: kém, không đáng tiền mua máy chẳng may lỗi hay hỏng hóc trong quá trình vận chuyển những cửa hàng mall kiểu này không hoàn trả được hàng, không cho đồng kiểm. Gửi hàng hoàn đến gần tháng rồi không cho hoàn hàng, shopee lấy lý do vớ vẩn không đúng thực tế mình quay và gói hàng rất kỹ lưỡng ký tên chống mở hộp đầy đủ, giờ không biết có mất luôn hàng không",General,Negative
"( Lưu ý..)hàng dỏm..... Không cáp không cục sạc ...pin thì sạc lâu dô, mà đầy pin.. Sài tầm chưa được 1 tiếng hết pin , ( chỉ xem youtube thôi ) đã thế kén cục sạc ,• không nên mua• ram1,5, bộ nhớ 8gb , ( không phải 16gb) chỉ cài tiktok, xem tiktok 1 clip lắc tầm 40s mới xem được ..xem live thì khỏi luôn lắc kinh khủng....youtube thì xem tạm được , ( cài thêm zalo , Facebook lắc kinh khủng đứng máy khỏi sài luôn. ) , Cài nhiêu đoá là hết bộ nhớ ... Thẻ nhớ hổ trợ max 32g lắc đứng máy...mọi người nên chọn sản phẩm khác ...",Battery,Negative
"( Lưu ý..)hàng dỏm..... Không cáp không cục sạc ...pin thì sạc lâu dô, mà đầy pin.. Sài tầm chưa được 1 tiếng hết pin , ( chỉ xem youtube thôi ) đã thế kén cục sạc ,• không nên mua• ram1,5, bộ nhớ 8gb , ( không phải 16gb) chỉ cài tiktok, xem tiktok 1 clip lắc tầm 40s mới xem được ..xem live thì khỏi luôn lắc kinh khủng....youtube thì xem tạm được , ( cài thêm zalo , Facebook lắc kinh khủng đứng máy khỏi sài luôn. ) , Cài nhiêu đoá là hết bộ nhớ ... Thẻ nhớ hổ trợ max 32g lắc đứng máy...mọi người nên chọn sản phẩm khác ...",Performance,Negative
Máy sử dụng rất tốt chất lượng tốt sẽ tiếp tục mua nhiều lần sau nữa để cho đồng nghiệp của tôi cảm ơn cửa hàng đã bán giá hợp lý,Price,Positive
"Hiệu năng ì ạch đa nhiệm kém, camera trước mờ đục. Dịch vụ khách hàng không trả lời cuộc gọi, pin trụ 3 giờ xem video.",Battery,Neutral
"Hiệu năng ì ạch đa nhiệm kém, camera trước mờ đục. Dịch vụ khách hàng không trả lời cuộc gọi, pin trụ 3 giờ xem video.",Camera,Negative
"Hiệu năng ì ạch đa nhiệm kém, camera trước mờ đục. Dịch vụ khách hàng không trả lời cuộc gọi, pin trụ 3 giờ xem video.",Performance,Negative
"Hiệu năng ì ạch đa nhiệm kém, camera trước mờ đục. Dịch vụ khách hàng không trả lời cuộc gọi, pin trụ 3 giờ xem video.",Shop_Service,Negative
hình ảnh mang tính nhận xu cửa hàng giao hàng khá nhanh đóng hàng cẩn thận máy chuẩn màu,Packaging,Positive
hình ảnh mang tính nhận xu cửa hàng giao hàng khá nhanh đóng hàng cẩn thận máy chuẩn màu,Shipping,Positive
"Nhóm màu: xanh thiết kế mỏng nhẹ và sang trọng, dung lượng lưu trữ rộng rãi 128gb, thời lượng pin lâu dài,",Battery,Positive
"Nhóm màu: xanh thiết kế mỏng nhẹ và sang trọng, dung lượng lưu trữ rộng rãi 128gb, thời lượng pin lâu dài,",Design,Positive
Chất lượng sản phẩm: đúng sai màu đặt xanh nhạt giao đỏ,General,Negative
"Máy cũ, viền xung quoanh xước,vỏ cũ dán cac bon @@ chứ đâu phải hàng like new đâu",Design,Negative
"đóng gói sơ sài. không hiểu sao hàng giá trị cao mà cửa hàng đóng hàng sơ sài đến vậy. lúc mình nhận hàng băng dính suýt chút nữa đã bị bong ra, hộp thì méo mó. hàng bên trong không có vấn đề gì nhưng vẫn mong cửa hàng cải thiện cách gói hàng kỹ càng hơn",Packaging,Negative
Giao hàng nhanh. Sản phẩm đẹp. Tốt 👍,Design,Positive
Giao hàng nhanh. Sản phẩm đẹp. Tốt 👍,Shipping,Positive
"kém thông tin mập mờ hướng dẫn sử dụng bằng tiếng nước ngoài,",Others,Neutral
"phần mềm rác nhiều không đề cập bloatware chạy nền ngốn pin, lag ui,",Performance,Negative
"phần mềm rác nhiều không đề cập bloatware chạy nền ngốn pin, lag ui,",General,Negative
ship giao thêm 4 Kilômét lấy 60 ngàn bảo sai chuyến nên cho ship 1 cửa hàng 1 sao điện thoại tắt nguồn hoài bỏ vào tui cũng bể màng hình,Display,Negative
ship giao thêm 4 Kilômét lấy 60 ngàn bảo sai chuyến nên cho ship 1 cửa hàng 1 sao điện thoại tắt nguồn hoài bỏ vào tui cũng bể màng hình,Shipping,Negative
"Màu sắc: xanh than sản phẩm tốt, nhưng không sử dụng được sim 4g mobifone",General,Negative
"Nhóm màu: đen tuyền dung lượng: 4gb/64gb thiết kế hiện đại, cảm biến vân tay, tốt máy ngon bổ rẻ",Design,Positive
"Nhóm màu: đen tuyền dung lượng: 4gb/64gb thiết kế hiện đại, cảm biến vân tay, tốt máy ngon bổ rẻ",Price,Positive
Máy nhanh hết bin sạc kèm chất lượng kém sạc kém máy kêu không giám sạc,Battery,Negative
Hàng lỗi,General,Negative
Thời gian sạc đầy pin của máy mất khoảng 2 tiếng với củ sạc đi kèm.,Battery,Neutral
Shop đóng gói theo đúng tiêu chuẩn. Thời gian giao hàng thì đúng như dự kiến trên app.,Packaging,Neutral
Shop đóng gói theo đúng tiêu chuẩn. Thời gian giao hàng thì đúng như dự kiến trên app.,Shipping,Neutral
"Chất lượng sản phẩm: tạm 
Đúng với mô tả: không, giới thiệu 97% , nhưng máy đã thay lưng, màn, hở lưng, keo lau chưa sạch, 
Tính năng nổi bật: làm ăn giả dối, máy đã qua sửa chữa, không như giới thiệu ban đầu",Design,Negative
"Chất lượng sản phẩm: kém 
Đúng với mô tả: kém 
Tính năng nổi bật: chỉ mở lên được hàng cũ đến mức không có cả ch play thì dùg được cái gì sản phẩm: sản phẩm chất lượng kém không tải được gì hết thì sử dụng với mục đích gì. yêu cầu cho toy 1 lời giải thích",General,Negative
Sử dụng một thời gian thấy khi gọi điẹn thoại xong tắt màn hình thì thấy hiện 1 xọc kẻ dài.,Display,Negative
"Màu sắc: đen 
Phân loại: nguyên seal má ngon",General,Positive
"máy nóng liên tục không giống hình pin chai sau 2 tuần sử dụng. thất vọng về sản phẩm này, mua được có 1 tháng đã phải mang đi bảo hành 2 lần vì máy lag",Battery,Negative
"máy nóng liên tục không giống hình pin chai sau 2 tuần sử dụng. thất vọng về sản phẩm này, mua được có 1 tháng đã phải mang đi bảo hành 2 lần vì máy lag",Performance,Negative
Chất lượng kém mới sử dụng được một thời gian ngắn mà bị nhoè màn hình,Display,Negative
"Tính năng nổi bật: trickger chơi game rất ổn 
Đúng với mô tả: chơi game không bị drop fps nhé, nhưng sẽ khá nóng vì là gaming phone không bóp hiệu năng 
Chất lượng sản phẩm: cầm chắc tay, loa nghe hay, đồng hồ săn sale rất ngon :)))) chơi game bị giảm sáng khá khó chịu, bệnh của ip, anh em chơi trong nhà thì được chứ ngoài trời bó tay",Performance,Positive
"Tính năng nổi bật: trickger chơi game rất ổn 
Đúng với mô tả: chơi game không bị drop fps nhé, nhưng sẽ khá nóng vì là gaming phone không bóp hiệu năng 
Chất lượng sản phẩm: cầm chắc tay, loa nghe hay, đồng hồ săn sale rất ngon :)))) chơi game bị giảm sáng khá khó chịu, bệnh của ip, anh em chơi trong nhà thì được chứ ngoài trời bó tay",Design,Positive
"Tính năng nổi bật: trickger chơi game rất ổn 
Đúng với mô tả: chơi game không bị drop fps nhé, nhưng sẽ khá nóng vì là gaming phone không bóp hiệu năng 
Chất lượng sản phẩm: cầm chắc tay, loa nghe hay, đồng hồ săn sale rất ngon :)))) chơi game bị giảm sáng khá khó chịu, bệnh của ip, anh em chơi trong nhà thì được chứ ngoài trời bó tay",General,Positive
"Đúng với mô tả: chạy không mượt lắm rõ ràng cấu hình ram 8g, 8 nhân mà sao chạy nó cứ đơ đơ á, không bằng con samsung cấu hình thấp hơn",Performance,Negative
Pin chai sau 1 tháng sử dụng hiệu năng chậm chạp mở app lâu chăm sóc khách hàng không hỗ trợ đổi trả,Battery,Negative
Pin chai sau 1 tháng sử dụng hiệu năng chậm chạp mở app lâu chăm sóc khách hàng không hỗ trợ đổi trả,Performance,Negative
Pin chai sau 1 tháng sử dụng hiệu năng chậm chạp mở app lâu chăm sóc khách hàng không hỗ trợ đổi trả,Shop_Service,Negative
"Nhóm màu: tai nghe .. 
Dung lượng lưu trữ: 8gb tốt lắm , mua e này sử dụng rất tốt , cảm ơn cửa hàng nhiều…. Tặng cửa hàng 5 sao…",General,Positive
"Tính năng nổi bật: gọi 
Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Điện thoại sử dụng tốt, tạm thời vẫn còn ngon chưa có vấn đề gì, nên mua để lướt web nghe gọi tốt",Shipping,Positive
"Tính năng nổi bật: gọi 
Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Điện thoại sử dụng tốt, tạm thời vẫn còn ngon chưa có vấn đề gì, nên mua để lướt web nghe gọi tốt",General,Positive
làm ăn tào lão còn tráo trở với khách,General,Negative
Camera chụp được trong điều kiện đủ sáng và các chế độ chụp cơ bản.,Camera,Neutral
"Nhóm màu: black 
Dung lượng lưu trữ: 128gb chất lượng,mới nguyên ,mua được giá 8/8 rất hài lòng.",General,Positive
"Chất lượng sản phẩm: khá chất lượng và ổn nhưng quảng cáo thì android 10 nhưng tôi sử dụng app chuyên dụng thì là android 6.1 
Tính năng nổi bật: sử dụng khá ổn và mượt 
Đúng với mô tả: tốt",Performance,Positive
"Chất lượng sản phẩm: khá chất lượng và ổn nhưng quảng cáo thì android 10 nhưng tôi sử dụng app chuyên dụng thì là android 6.1 
Tính năng nổi bật: sử dụng khá ổn và mượt 
Đúng với mô tả: tốt",General,Negative
"Nhân viên chăm sóc khách hàng không có kiến thức, hỏi gì cũng trả lời chung chung cho qua chuyện.",Shop_Service,Negative
"Máy chính hãng nguyên seal. Bên bán bảo đã kích bảo hành từ tháng 5. Về kiểm tra lại thì nguyên 12 tháng bảo hành hãng. Bị trôi mất 1 2 ngày. Thời gian giao hàng quá lâu, đóng gói cẩn thận. Shoppe uy tín",Packaging,Positive
"Máy chính hãng nguyên seal. Bên bán bảo đã kích bảo hành từ tháng 5. Về kiểm tra lại thì nguyên 12 tháng bảo hành hãng. Bị trôi mất 1 2 ngày. Thời gian giao hàng quá lâu, đóng gói cẩn thận. Shoppe uy tín",Shop_Service,Neutral
"Máy chính hãng nguyên seal. Bên bán bảo đã kích bảo hành từ tháng 5. Về kiểm tra lại thì nguyên 12 tháng bảo hành hãng. Bị trôi mất 1 2 ngày. Thời gian giao hàng quá lâu, đóng gói cẩn thận. Shoppe uy tín",Shipping,Negative
"Nhóm màu: xanh ngọc dung lượng: 4gb/64gb ram 4gb + bộ nhớ 128gb, sạc nhanh 25w, camera chính 50mp, màn hình hd+ 6.7 inch, thiết kế hiện đại,",Display,Positive
"Nhóm màu: xanh ngọc dung lượng: 4gb/64gb ram 4gb + bộ nhớ 128gb, sạc nhanh 25w, camera chính 50mp, màn hình hd+ 6.7 inch, thiết kế hiện đại,",Design,Positive
"Màu sắc: xanh biển điện thoại tốt lắm a, loa to chữ bự, chủ cửa hàng tư vấn nhiệt tình",Shop_Service,Positive
"Màu sắc: xanh biển điện thoại tốt lắm a, loa to chữ bự, chủ cửa hàng tư vấn nhiệt tình",General,Positive
Mình đã nhận được phản hồi từ shop cho các câu hỏi trước khi đặt hàng.,Shop_Service,Neutral
Color family: random color sản phẩm: mình đã mua của cửa hàng lần thứ hai rồi giá cả hợp lý vừa túi tiền bỏ ra máy sử dụng rất là tốt chuẩn đúng chính hãng luôn nha cửa hàng tặng sạc cáp ốp lưng về mình chỉ lắp sim vào là sử dụng thôi với giá tiền thế này mà có được chiếc điện thoại cảm ứng sử dụng tốt thì còn hơn gì được nữa,Performance,Positive
Color family: random color sản phẩm: mình đã mua của cửa hàng lần thứ hai rồi giá cả hợp lý vừa túi tiền bỏ ra máy sử dụng rất là tốt chuẩn đúng chính hãng luôn nha cửa hàng tặng sạc cáp ốp lưng về mình chỉ lắp sim vào là sử dụng thôi với giá tiền thế này mà có được chiếc điện thoại cảm ứng sử dụng tốt thì còn hơn gì được nữa,Price,Positive
sản phẩm: sản phẩm không như mô tả,General,Negative
Do điện thoại giá rẻ không đòi hỏi nhiều máy nói chung tốt,Price,Positive
"Màu sắc: đen 
Phân loại: nguyên seal chấp nhận trong tầm giá. Cử chỉ vuốt lên xuống trong app facebook chưa mượt so với máy có màn cùng tần số quét 90. Hình thức đẹp, cứng cáp.",Performance,Neutral
"Màu sắc: đen 
Phân loại: nguyên seal chấp nhận trong tầm giá. Cử chỉ vuốt lên xuống trong app facebook chưa mượt so với máy có màn cùng tần số quét 90. Hình thức đẹp, cứng cáp.",Display,Negative
"Màu sắc: đen 
Phân loại: nguyên seal chấp nhận trong tầm giá. Cử chỉ vuốt lên xuống trong app facebook chưa mượt so với máy có màn cùng tần số quét 90. Hình thức đẹp, cứng cáp.",Design,Positive
"Màu sắc: đen 
Phân loại: nguyên seal chấp nhận trong tầm giá. Cử chỉ vuốt lên xuống trong app facebook chưa mượt so với máy có màn cùng tần số quét 90. Hình thức đẹp, cứng cáp.",Price,Positive
"Giao hàng chậm không thông báo, đóng gói sử dụng túi nhựa mỏng. Camera phóng to số kém chất lượng, pin không đạt chuẩn quảng cáo.",Battery,Negative
"Giao hàng chậm không thông báo, đóng gói sử dụng túi nhựa mỏng. Camera phóng to số kém chất lượng, pin không đạt chuẩn quảng cáo.",Camera,Negative
"Giao hàng chậm không thông báo, đóng gói sử dụng túi nhựa mỏng. Camera phóng to số kém chất lượng, pin không đạt chuẩn quảng cáo.",Packaging,Negative
"Giao hàng chậm không thông báo, đóng gói sử dụng túi nhựa mỏng. Camera phóng to số kém chất lượng, pin không đạt chuẩn quảng cáo.",Shipping,Negative
4 ngày 3cu475 mua cho bố luôn có một số người lớn tuổi hơn năm rồi nhưng vẫn giữ nguyên được công nhận bằng tốt nghiệp thế giới bé lắm nhưng được không,Others,Neutral
Variation3: mỹ 2 sim 98% 128gb chất lượng tương đối theo giá tiền không thể đòi hỏi hơn cửa hàng đóng gói kỹ,Packaging,Positive
Variation3: mỹ 2 sim 98% 128gb chất lượng tương đối theo giá tiền không thể đòi hỏi hơn cửa hàng đóng gói kỹ,Price,Neutral
"Cảm ứng lag màn mượt là quảng cáo sai ghost touch, vuốt không ăn,",Display,Negative
Sản phẩm có camera sau độ phân giải 48MP.,Camera,Neutral
Chăm sóc khách hàng không gọi lại. Hứa suông. Hỗ trợ kém. Hẹn gọi lại để hỗ trợ nhưng chờ mãi không thấy. Camera chụp ngoài trời còn đỡ,Camera,Negative
Chăm sóc khách hàng không gọi lại. Hứa suông. Hỗ trợ kém. Hẹn gọi lại để hỗ trợ nhưng chờ mãi không thấy. Camera chụp ngoài trời còn đỡ,Shop_Service,Negative
"chất lượng tuyệt vời, giá lại rẻ nên rất ưng ý 😙",Price,Positive
"Đúng với mô tả: tốt 
Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt
Sản phẩm tốt. tạm ổn trong tầm tiền, giờ mới để ý là không có tai nghe kèm trong hộp mà điện thoại lại có jack 3.5 cho tai nghe",Price,Positive
"Đúng với mô tả: tốt 
Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt
Sản phẩm tốt. tạm ổn trong tầm tiền, giờ mới để ý là không có tai nghe kèm trong hộp mà điện thoại lại có jack 3.5 cho tai nghe",General,Positive
chất lượng tuyệt vời... máy rất đẹp và rất tốt... giá rẻ.. tôi rất hài lòng...,Design,Positive
chất lượng tuyệt vời... máy rất đẹp và rất tốt... giá rẻ.. tôi rất hài lòng...,Price,Positive
"mình đã dặn cửa hàng là check kỹ máy giúp mình vì mình đang cần máy và không thể hoàn hàng vì tk mình lỗi không rút được nhưng đến khi nhận thì màn đứng không lên,bật đi bật lại lên được 1 tí lại bị đứng, mấy nút âm thanh bên sườn cũng không sử dụng được,mang ra tiệm ng ta bảo không sửa được phải thay màn hơn cả tiền máy,biết là với giá 800k không đòi hỏi nhiều nhưng phải sử dụng được chứ???",Display,Negative
"mình đã dặn cửa hàng là check kỹ máy giúp mình vì mình đang cần máy và không thể hoàn hàng vì tk mình lỗi không rút được nhưng đến khi nhận thì màn đứng không lên,bật đi bật lại lên được 1 tí lại bị đứng, mấy nút âm thanh bên sườn cũng không sử dụng được,mang ra tiệm ng ta bảo không sửa được phải thay màn hơn cả tiền máy,biết là với giá 800k không đòi hỏi nhiều nhưng phải sử dụng được chứ???",Design,Negative
"mình đã dặn cửa hàng là check kỹ máy giúp mình vì mình đang cần máy và không thể hoàn hàng vì tk mình lỗi không rút được nhưng đến khi nhận thì màn đứng không lên,bật đi bật lại lên được 1 tí lại bị đứng, mấy nút âm thanh bên sườn cũng không sử dụng được,mang ra tiệm ng ta bảo không sửa được phải thay màn hơn cả tiền máy,biết là với giá 800k không đòi hỏi nhiều nhưng phải sử dụng được chứ???",Price,Negative
Phân loại sản phẩm: y20 256gb ngày đầu test không như y.bi một số vấn đề.nhung đến ngày thứ ba sau khi tắt nguồn khởi động lại . Giờ tất cả đều tốt.dien thoại mượt.pin trâu 🐃. Rất đáng để mua. Chất lượng làm nên thương hiệu.không nói đại dòng.lan sau có ai muốn mua tôi nhất định giới thiệu cửa hàng với họ!!!,Battery,Positive
Phân loại sản phẩm: y20 256gb ngày đầu test không như y.bi một số vấn đề.nhung đến ngày thứ ba sau khi tắt nguồn khởi động lại . Giờ tất cả đều tốt.dien thoại mượt.pin trâu 🐃. Rất đáng để mua. Chất lượng làm nên thương hiệu.không nói đại dòng.lan sau có ai muốn mua tôi nhất định giới thiệu cửa hàng với họ!!!,Performance,Positive
Phân loại sản phẩm: y20 256gb ngày đầu test không như y.bi một số vấn đề.nhung đến ngày thứ ba sau khi tắt nguồn khởi động lại . Giờ tất cả đều tốt.dien thoại mượt.pin trâu 🐃. Rất đáng để mua. Chất lượng làm nên thương hiệu.không nói đại dòng.lan sau có ai muốn mua tôi nhất định giới thiệu cửa hàng với họ!!!,Price,Positive
"Tính năng nổi bật: không 
Đúng với mô tả: không sản phẩm: sản phẩm không như mô tả không đúng với mô tả vô sim sử dụng không được 🙅🙅🙅🙅❌❌❌❌❌ dõm",General,Negative
"Nhóm màu: xanh opal 8gb/128gb ngon, chất lượng,chất lượng rẻ đẹp bền xứng trong tầm giá nên mua nên mua. Mau sạc đẹp hai hoa. Camera net",Camera,Positive
"Nhóm màu: xanh opal 8gb/128gb ngon, chất lượng,chất lượng rẻ đẹp bền xứng trong tầm giá nên mua nên mua. Mau sạc đẹp hai hoa. Camera net",Design,Positive
"Nhóm màu: xanh opal 8gb/128gb ngon, chất lượng,chất lượng rẻ đẹp bền xứng trong tầm giá nên mua nên mua. Mau sạc đẹp hai hoa. Camera net",Price,Positive
"Tính năng nổi bật: nhanh 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng máy giá rẻ xem phim hay lướt youtube tiktok chơi game cho trẻ con người già",General,Positive
"Hàng hóa tệ, chỉ là lần này chẳng thấy dán lại cái seal, bộ sạc đi kèm giờ chỉ còn dây sạc, chả thấy củ sạc đâu, làm ăn kiểu này không ổn rồi, xem lại nha cửa hàng.",General,Negative
Thời lượng pin đúng như công bố. Camera thì mình chưa có thời gian để kiểm tra kỹ.,Battery,Neutral
Thời lượng pin đúng như công bố. Camera thì mình chưa có thời gian để kiểm tra kỹ.,Camera,Neutral
"Nhận được sản phẩm của cửa hàng giao rồi máy đẹp và tốt hơn mình nghĩ máy thiết kế đẹp cầm vừa tay, mọi chức năng của máy mình đã kiểm tra hoạt động bình thường. Thích nhất là khoảng chụp ảnh nét và chơi game rất mượt mà. Xem youtube cũng rất ưng ý. Điểm 10 cho cửa hàng luôn. Chúc cửa hàng làm ăn luôn phát đạt",Camera,Positive
