data,Battery,Camera,Performance,Display,Design,Software,Packaging,Price,Audio,Warranty,Shop_Service,Shipping,General,Others
Chất lượng sản phẩm: gps bị mất sóng khi đi vào khu vực đô thị. Đúng với mô tả: định vị chính xác mọi nơi. Tính năng nổi bật: sử dụng google map bị mất tín hiệu liên tục. Review: đi vào khu nhiều nhà cao tầng là không định vị được. Pin sử dụng không ổn định. Chăm sóc khách hàng hứa hẹn nhưng không giải quyết,Negative,,,,,,,,,,Negative,,,
"Chất lượng sản phẩm: tốt Đúng với mô tả: 100% đã nhận được hàng. Sản phẩm đúng mô tả, mới đẹp, loa lớn. Camera trước sau chụp đẹp. Nói chung rất tốt. Dòng này sử dụng bền lắm. Cám ơn cửa hàng nhe",,Positive,,,Positive,,,,Positive,,,,,
"Pin dùng cũng được, không có gì quá nổi bật nhưng cũng không quá tệ.",Neutral,,,,,,,,,,,,,
Hàng 99 khá mới hình thức vẫn đẹp keng,,,,,Positive,,,,,,,,,
"Tính năng nổi bật: nghe, goi, cam ung, internet Đúng với mô tả: đúng với mô tả Chất lượng sản phẩm: tốt cửa hàng hỗ trợ rất nhiệt tình, hàng tốt so với mức giá, phù hợp nhu cầu cho anh em cần mang điện thoại vào khu quản chế bảo mật.",,,,,,,,Positive,,,Positive,,,
Mua màu này cho màu kia không đúng với hình,,,,,,,,,,,,,Negative,
"Thời gian vận chuyển đúng như thông báo trên ứng dụng, không có gì đáng phàn nàn.",,,,,,,,,,,,Neutral,,
"Nhóm màu: pink dung lượng lưu trữ: 128gb bóng bẩy và thanh lịch, tuổi thọ pin lâu dài, giá trị tuyệt vời cho số tiền bỏ ra, màn hình sống động,",Positive,,,Positive,Positive,,,,,,,,,
Sản phẩm được đóng gói trong hộp carton thông thường.,,,,,,,Neutral,,,,,,,
Màn hình có tần số quét ở mức tiêu chuẩn.,,,,Neutral,,,,,,,,,,
"Nhựa rẻ tiền khác xa quảng cáo loa rè,",,,,,Negative,,,,Negative,,,,,
"Lần đầu mình dám đặt đồ điện tử trên sốp pi... Và rất ưng ý luôn, máy màn hình to chà bá, take note đã cái nư luôn. Mình chỉ sử dụng máy để take note là chính nên cũng không thấy máy nóng hay lag lắm cửa hàng đóng hàng cẩn thận, nguyên hộp mê đồ nhà sam lắm 🥰🥰🥰",,,Positive,Positive,,,Positive,,,,,,,
"Tính năng nổi bật là không xem được tài khoản khi bấm *101# (có video dẫn chứng). Ghi âm cuộc gọi thì la lên cho người ta biết là mình đang ghi âm, vậy có ghi âm để làm gì ? la lên vậy thì ai mà cần sử dụng , trong khi oppo, samsung ghi âm cuộc gọi rất là lịch sự, không la ó. Kết quả là một trải nghiệm quá tệ, máy trên 4 triệu mà không có nfc rất ư là bất tiện , còn thua máy nubia music chỉ hơn 1triệu mà đã có nfc ......thất vọng!",,,,,,,,,,,,,Negative,
"Giao hàng quá lâu, điện thoại giá vừa phải. Hi vọng sử dụng ổn. Thời gian nữa xem tốt không.",,,,,,,,Neutral,,,,Negative,,
Chất lượng sản phẩm: camera selfie làm bệt màu môi và má. Đúng với mô tả: chi tiết môi má rõ ràng. Tính năng nổi bật: chụp ảnh môi má bị bệt màu. Review: chụp selfie môi và má bị làm mịn quá mức. Đóng gói thiếu cả hộp đựng sản phẩm. Tệ,,Negative,,,,,Negative,,,,,,,
"Tệ lừa đảo có hệ thống bán hàng kém chất lượng có chủ đích,",,,,,,,,,,,,,Negative,
Camera bụi quá bụi,,Negative,,,,,,,,,,,,
"Dở hơi bị lừa hiệu năng chậm như rùa, hỗ trợ kém không giải quyết khiếu nại, camera noise đầy khi low light",,Negative,Negative,,,,,,,,Negative,,,
"Nhóm màu: đen san pham rất moi cam on cửa hàng con khuyến mãi ốp lưng màn hình rõ ràng và sống động,",,,,Positive,,,,,,,,,,
"Nhóm màu: xanh dương dung lượng lưu trữ: 256gb lựa chọn màu sắc tuyệt vời!, thiết kế mượt mà, rất ưng!, màu sắc tuyệt đẹp, khó lựa chọn!,",,,,,Positive,,,,,,,,,
"Mới sử dụng đang hơi lỗi phần mềm thì phải hay bị out ra ngoài khi đang sử dụng, cần xem xét thêm",,,,,,Negative,,,,,,,,
"Nhóm màu: pink dung lượng lưu trữ: 128gb giá trị tuyệt vời cho số tiền bỏ ra, khả năng sạc nhanh, giá trị tuyệt vời cho số tiền bỏ ra, bóng bẩy và thanh lịch, hiệu suất mượt mà,",Positive,,Positive,,Positive,,,Positive,,,,,,
"Cập nhật OTA làm mất vài chức năng, rollback khó. Khác với mô tả cập nhật ổn định. Tính năng mới gây hao pin. Camera và hiệu năng giảm sau cập nhật",Negative,Negative,,,,Negative,,,,,,,,
Đúng với mô tả: đúng Chất lượng sản phẩm: hơi trầy xước Tính năng nổi bật: chơi game rất mượt ngọc ơi anh yêu em rất nhiều tôi yêu nguyễn đỗ thảo ngọc rất nhiều ngọc ơi anh yêu em,,,Positive,,Negative,,,,,,,,,
"Nhóm màu: ứng dụng gọi điện thoại sử dụng không được , không nhận thấy sóng.",,,,,,Negative,,,,,,,,
"Đẹp, mua cho phụ huynh sử dụng…!",,,,,,,,,,,,,Positive,
Nhóm màu: màu ngẫu nhiên sản phẩm: cáp sạc tất cả đều tốt,,,,,,,,,,,,,,Neutral
"Đúng với mô tả: đúng mô tả Chất lượng sản phẩm: tốt Tính năng nổi bật: lướt app, web mượt mà máy đẹp chất lượng tạm thời ổn chỉ là sử dụng bàn phím ảo thì không sử dụng được bàn phím cứng hơi, bàn phím ảo hơi nhỏ bấm khó khăn",,,,,Positive,Negative,,,,,,,,
"Đồng hồ săn sale rất ngon :)))) chơi game bị giảm sáng khá khó chịu, bệnh của ip, anh em chơi trong nhà thì được chứ ngoài trời bó tay",,,,,,,,,,,,,,Neutral
"Quá nản thật sự không nên mua cửa hàng này nhe anh em bán máy 99%bảo đảm nguyên zin mà máy thì, cam bị lệch, viền góc hở, mua máy màu xanh mà cây bút màu đen mua máy thì không cho kiểm hàng, cửa hàng nói là đã tét kỹ cho khách nhắn tin với cửa hàng thì nói là bút kia là cho thêm khách, hài ghê gọi điện thoại thì tắt máy ngang ủa vậy samsung note không có bút đi kèm à nói tới đây là thấy cửa hàng uy tín cỡ nào",,Negative,,Negative,,,,,,,Negative,,,
Đúng với mô tả: không Chất lượng sản phẩm: te mua về test mấy ngày chưa để ý lắm vì làm máy phụ được vài ngày thấy máy nó giật là lem màn hình tải app về check thử thì máy chỉ có 4gb ram dung lượng 128gb mọi người nên tải app cpuz hoặc thông tin điện thoại về check mới ra chứ coi trong máy vẫn báo 8gb ram dung lượng 256 chỉ có tải app về check mới ra thôi cẩn thận không nên mua may là shoppe có hổ trợ trả hàng hoàn tiền không là dính xương với mấy khứa này rồi,,,Negative,Negative,,,,,,,,,,
"Nhóm màu: vàng màn hình bị đốm nhỏ, pin sử dụng mau hết. Không đủ một ngày. Nói chung chỉ tạm ổn trong tầm giá.",Negative,,,Negative,,,,Neutral,,,,,,
"Em này ngoại hình khá mới luôn, chỉ bị cổng sạc hơi xấu , chữ harman kardon hơi mờ còn lại mới keng. Sạc kèm theo khá tốt, sạc nhanh mà ít nóng hơn hơn cả con 22.5w chính hãng của mình. Loa ẻm thì tốt thôi rồi, âm bass các thứ đập siêu đã, màn hình cũng ổn, mình không chơi game nên chip 2,3 năm còn tốt chán. Cửa hàng khá tốt, giải đáp hỗ trợ khá ổn. Nhưng bị cái cam hơi xấu bù lại cũng nhiều tính năng nên mua nhá",,Negative,,Positive,Positive,,,,Positive,,Positive,,,
Camera màu sắc lệch lạc không tự nhiên. Hiệu năng nóng máy nhanh. Đóng gói thiếu phụ kiện.,,Negative,Negative,,,,Negative,,,,,,,
"Hàng đúng mô tả, vẫn sử dụng các tính năng cơ bản tốt",,,,,,,,,,,,,Positive,
Sản phẩm khá tốt pin trâu làm máy phụ tốt,Positive,,,,,,,,,,,,,
Giá bán niêm yết của sản phẩm nằm trong phân khúc tầm trung.,,,,,,,,Neutral,,,,,,
"sản phẩm vừa đến tay, đang sử dụng.",,,,,,,,,,,,,Neutral,
"Chất lượng sản phẩm: chưa test Đúng với mô tả: đúng cửa hàng giao nhanh, mình có săn được cái sau rẻ hơn nên hủy cái trước mà cửa hàng vẫn rất nhiệt tình. Máy zin, rất đẹp, ưng lắm ặ😘",,,,,Positive,,,Positive,,,,Positive,,
Camera cho ảnh ở mức trung bình trong điều kiện ánh sáng tiêu chuẩn.,,Neutral,,,,,,,,,,,,
Tính năng nổi bật: thiết kế rất đẹp trong tầm giá Đúng với mô tả: không sai 1 li so với mô tả Chất lượng sản phẩm: nhận hàng còn nguyên seal đóng gói tốt . Dịch vụ tốt . Ship nhanh 10đ,,,,,Positive,,Positive,Positive,,,Positive,Positive,,
Tính năng nổi bật: pin quá chai,Negative,,,,,,,,,,,,,
Tính năng nổi bật: hay Đúng với mô tả: đúng Chất lượng sản phẩm: tốt rất là cute và mang những kỉ niệm xưa!!!! chơi vui lắm,,,,,,,,,,,,,Positive,
Về cấm sạc không vô pin gì cả hoàn trả hàng không biết được không mất thời gian quá,Negative,,,,,,,,,,Negative,,,
"Hiệu năng xử lý các tác vụ thông thường ở mức ổn định. Giao diện phần mềm khá đơn giản, không có nhiều tùy biến.",,,Neutral,,,Neutral,,,,,,,,
Nhóm màu: xanh dương dung lượng lưu trữ: 6gb+128gb giao hàng nhanh sản phẩm giống mô tả okshop,,,,,,,,,,,,Positive,,
Chất lượng sản phẩm: đúng mo ta đã mua 1 lần. Lần nài mua cái thứ 2 hàng hình thức 97%. Cửa hàng quy tín anh em nên mua,,,,,,,,,,,,,Positive,
"Nói tặng tai nghe mà không tặng,làm ăn lừa đảo khách hàng,không nên mua trang này",,,,,,,,,,,,,Negative,
Chất lượng sản phẩm: tot Đúng với mô tả: đúng đã mua 2 cái iphone ở cửa hàng rồi khá ưng . Việt Nam nên cũng khá an tâm,,,,,,,,,,,,,Positive,
Sản phẩm giống cửa hàng mô tả mọi người cần có mua ủng hộ sản phẩm giống quảng cáo mọi người mua ủng hộ sản phẩm màu giống sẽ ủng hộ cửa hàng lần sau,,,,,,,,,,,,,Positive,
"Tính năng nổi bật: giá tốt, máy sài ổn, hơi lag xíu,pin sử dụng mạng được khoảng 1 tiếng. Cửa hàng tư vấn nhiệt tình. Đang sử dụng chính máy vừa mua để đánh giá cho cửa hàng Chất lượng sản phẩm: tốt Đúng với mô tả: đẹp hơn trên ảnh đáng mua lắm nha",Neutral,,Neutral,,,,,Positive,,,,,,
"Giao hàng rất nhanh. Điện thoại nhẹ, đẹp, mua ở shopee tính ra còn có lợi hơn ở ngoài.",,,,,Positive,,,,,,,Positive,,
"Hàng đúng mô tả, tốt ycsnki ctesh nkid moudg fda mjgxc ffc tđng",,,,,,,,,,,,,,Neutral
Chất lượng sản phẩm: pin hoạt động theo mức dung lượng được công bố trong điều kiện tiêu chuẩn.,Neutral,,,,,,,,,,,,,
Color: đen-xl mỏng mát mau khô,,,,,,,,,,,,,,Neutral
"Tính năng nổi bật: loa rất hay, ngoài mong đợi Chất lượng sản phẩm: tốt Đúng với mô tả: yes bị mẻ 1 góc trên màn như hình, ngoài ra không lỗi lầm....pin ổn, màn đẹp, cảm ứng nhạy không đơ, rom cn vh nên app rác hơi nhiều....",Positive,,,Positive,,Negative,,,Positive,,,,,
Giao hàng nhanh cho cửa hàng 5* ủng hộ. Sản phẩm hợp với giá tiền,,,,,,,,Positive,,,,,,
"Phiên bản: hàn quốc 1 sim dung lượng lưu trữ: 256gb máy sử dụng tốt, pin ổn nhưng trầy xước mặt sau hơi nhiều.",Positive,,,,Negative,,,,,,,,,
"Cửa hàng rất nhiệt tình khi tư vấn lúc chưa mua. Nhưng nhận được hàng rồi thì cửa hàng không trả lời nữa. Cũng không có phiếu bảo hành. Mình không hài lòng với việc chăm sóc khách hàng, nên đánh giá 3 sao. Mình định lấy thêm 1 cái nữa sử dụng phụ. Nhưng thế này thì thôi",,,,,,,,,,Negative,Negative,,,
"Chất lượng sản phẩm: phần mềm buggy, app hệ thống crash. Đúng với mô tả: cập nhật hứa hẹn nhưng không khắc phục. Tính năng nổi bật: assistant/ai hay sai. Review: máy treo, restart liên tục, pin tụt sau cập nhật, đóng gói ổn nhưng ship muộn, chăm sóc khách hàng không có fix",Negative,,,,,Negative,Positive,,,,Negative,Negative,,
Màn hình có độ phân giải và màu sắc được hiển thị rõ ràng.,,,,Neutral,,,,,,,,,,
"Điện thoại chưa kịp xài thì pin hư rồi , làm ăn bố láo",Negative,,,,,,,,,,,,,
Nhóm màu: xanh dương dung lượng lưu trữ: 6gb+128gb đã mua hàng của cửa hàng nhiều lần và luôn thấy hài lòng.,,,,,,,,,,,,,Positive,
"Rất tệ sai thông số dung lượng thực tế nhỏ hơn,",,,,,,,,,,,,,Negative,
"Pin quá yếu. Đúng với mô tả: không đúng. Tính năng nổi bật: sạc lâu hết nhanh. Review: pin yếu kinh khủng, sử dụng chưa được nửa ngày đã phải sạc. Đợi ship hàng cũng lâu nữa, gần cả tuần mới nhận được",Negative,,,,,,,,,,,Negative,,
"Chất lượng sản phẩm: camera góc rộng méo và mất cân bằng màu. Đúng với mô tả: ảnh mẫu khác thực tế. Tính năng nổi bật: góc rộng không tốt. Review: viền méo, màu không đúng, khó sử dụng. Hộp móp, giao trễ",,Negative,,,,,Negative,,,,,Negative,,
"Phân loại sản phẩm: điện thoại a31 máy không quá mắc tiền nhưng chất lượng nhận được thì qua tuyệt, ngoại hình cũng đẹp, giao hàng lại nhiệt tình nên mình rất hài lòng. Máy không quá mắc tiền nhưng chất lượng nhận được thì tuyệt, ngoại hình cũng đẹp, giao hàng lại nhiệt tình nên mình rất hài lòng. Máy không quá mắc tiền nhưng chất lượng nhận được thì tuyệt, ngoại hình cũng đẹp, giao hàng lại nhiệt tình nên mình rất hài lòng.",,,,,Positive,,,Positive,,,,Positive,,
Tính năng：sử dụng ổn nhưng sạc hơi lâu mới đầy pin. Sử dụng sạc nhành cũng vậy vào chầm,Negative,,,,,,,,,,,,,
Sử dụng nó cứ tắt nguồn liên tục dù pin vẫn còn đầy.. Mọi người hết sức cân nhắc trước khi mua,,,,,,,,,,,,,Negative,
Chất lượng sản phẩm: camera trước làm mịn quá. Đúng với mô tả: ảnh selfie ảo. Tính năng nổi bật: selfie tệ. Hiệu năng thỉnh thoảng đơ. Chăm sóc khách hàng hỗ trợ rất chậm. Pin không bền,Negative,Negative,Negative,,,,,,,,Negative,,,
"Hàng được giao tới, phụ kiện bên trong đủ.",,,,,,,Neutral,,,,,,,
"Chất lượng sản phẩm: cập nhật phần mềm làm chậm máy. Đúng với mô tả: firmware không tối ưu. Tính năng nổi bật: không ổn định theo thời gian. Review: cập nhật xong lag nhiều hơn, pin tụt, bảo hành khó khăn",Negative,,Negative,,,Negative,,,,Negative,,,,
Sản phẩm giống hình ảnh  được công bố,,,,,,,,,,,,,Neutral,
"Đúng với mô tả: may tut pin nhanh, lag máy tụt pin khá nhanh, đôi khi cảm ứng lag không nhạy bấm bấm mãi không chạy gì cả hức",Negative,,,Negative,,,,,,,,,,
Đã nhận được hàng. Nhanh xuống pin. Tạm được tiền nào của đó.,Neutral,,,,,,,Neutral,,,,,,
"Máy lag. Không đúng quảng cáo. Pin yếu. Hiệu năng không ổn định, hay treo. Pin tuột không phanh. Đóng hàng không có tem bảo hành. Ship chậm. Chăm sóc khách hàng trả lời hời hợt",Negative,,Negative,,,,Negative,,,,Negative,Negative,,
"Chất lượng sản phẩm: cổng usb lỏng tiếp xúc kém. Tính năng nổi bật: truyền dữ liệu không ổn. Review: cắm cable hay ngắt dữ liệu, sạc không ổn định. Gửi bảo hành lâu, chăm sóc khách hàng kém",Negative,,,,,,,,,Negative,Negative,,,
"Nhóm màu: đen dung lượng lưu trữ: 16gb 🔋thời lượng pin:qua nhanh het pin ⚡hiệu suất:chất lượng camera tốt cho những bức ảnh tuyệt đẹp,",Negative,Positive,,,,,,,,,,,,
"Chất lượng sản phẩm: tốt Đúng với mô tả: tốt Tính năng nổi bật: tốt nhận hàng đúng như mô tả của cửa hàng, mọi thứ đều tốt hài lòng , sẽ ủng hộ cửa hàng tiếp khi cần và giới thiệu nhiều ngườitin sử dụng vì cửa hàng uy tín",,,,,,,,,,,,,Positive,
Camera trước chụp bị noise cao pin tụt khi sử dụng wifi đóng hàng sử dụng giấy mỏng dễ rách,Negative,Negative,,,,,Negative,,,,,,,
Chơi game thấy máy nóng pin tụt mỗi trận 5% pin. Và đặt hàng vào ngày 25.7 thấy bảo được tặng tại nghe nhưng không có.,Negative,,,,,,,,,,,,,
Chất lượng sản phẩm: hiệu năng tụt khi nhiệt độ phòng trên 30 độ. Đúng với mô tả: tản nhiệt tốt trong mọi điều kiện. Tính năng nổi bật: sử dụng ngoài trời nắng là máy lag ngay. Review: ra ngoài trời 10p là máy nóng và chậm hẳn. Pin sử dụng không được 1 buổi. Ship giao muộn 3 ngày,Negative,,Negative,,,,,,,,,Negative,,
Loa ngoài kêu rè rè. Xem video. Youtobe loa bị rè,,,,,,,,,Negative,,,,,
"Nhóm màu: desert dung lượng lưu trữ: 512gb dịch vụ khách hàng xuất sắc, nhiều tùy chọn màu sắc, giao hàng nhanh chóng và hiệu quả, tuổi thọ pin lâu dài,",Positive,,,,Positive,,,,,,Negative,Positive,,
"Camera chụp đêm hạt to, ồn. Ảnh tối chất lượng rất kém. Chụp đêm thất bại. Camera chụp đêm như ma, toàn hạt. Đóng gói không cẩn thận.",,Negative,,,,,Negative,,,,,,,
"Chất lượng sản phẩm: hiệu năng không ổn định, đóng gói cẩu thả. Đúng với mô tả: máy không mượt như giới thiệu. Tính năng nổi bật: hay bị văng app. Review: máy sử dụng rất bực mình, đang sử dụng thì tự khởi động lại. Đóng gói thì như cho có, hộp bị rách lúc nhận hàng",,,Neutral,,,Negative,Negative,,,,,,,
"Đúng với mô tả: tốt Chất lượng sản phẩm: tốt Tính năng nổi bật: tốt sản phẩm tốt, tốt với tầm giá này",,,,,,,,Positive,,,,,,
Chất lượng sản phẩm: pin bị hao hụt khi sử dụng app video call. Đúng với mô tả: pin tối ưu cho video call. Tính năng nổi bật: gọi video 15p hết 10% pin. Review: pin tụt nhanh khi gọi video. Hiệu năng giảm khi sử dụng 4g. Chăm sóc khách hàng bảo đó là chuyện bình thường,Negative,,Negative,,,,,,,,Negative,,,
Máy bị rè loa ngoài chán thật. Tiền nào của nấy thôi ! thà ghi rõ máy rè loa hư báo người ta,,,,,,,,Negative,Negative,,,,,
"Máy mới, nhưng hiệu năng chạy rất chậm, mới sử dụng mà máy nóng lắm, phải ánh với cửa hàng hoàn hàng nhưng cửa hàng cứ lòng vòng không hỗ trợ khách hàng, với ý không cho trả hàng hoàn tiền, khuyên mọi người không nên mua.",,,Negative,,,,,,,Negative,Negative,,,
"Máy mua về không lên nguồn , không thể liên hệ cửa hàng hoàn hàng",Negative,,,,,,,,,,Negative,,,
Thiết kế có kiểu dáng tương tự các model trước đó.,,,,,Neutral,,,,,,,,,
"Vửa mở máy 100% phin sử dụng 2-3 phút sụt xuống còn 92%hình thức mẫu mã như quảng cáo.  Pin khả năng chỉ được 60-90 phút nếu để sử dụng chắc phải thay pin còn mọi thứ ổn.  Đặt mầu đen nhưng về mầu vàng cát.  Đóng gói đảm bảo, giao hàng nhanh.",Negative,,,,,,Positive,,,,,Positive,,
Nội thành phố nhưng giao hàng chậm. Đóng gói nhanh nhưng 2 ngày sau dvvc mới giao,,,,,,,Positive,,,,,Negative,,
Phần mềm đi kèm các tính năng theo phiên bản tiêu chuẩn.,,,,,,Neutral,,,,,,,,
"Nhóm màu: màu jet black máy camera trày xước nhiều, cổng sạc cũng bị hao mòn nhiều, cạnh bên hong bị tróc màu nhiều, không như kỳ vọng hàng likenew cửa hàng ghi. Kiểm tra máy thêm xem có lỗi lầm gì không.",,Negative,,,Negative,,,,,,,,,
"Hiệu năng quá tệ. Pin nóng rát khi sạc. Đóng gói không đủ bảo vệ, hộp móp. Chăm sóc khách hàng không hỗ trợ đổi trả vì lí do đóng gói.",Negative,,Negative,,,,Negative,,,Negative,,,,
"Kém chất lượng không đúng thiếu đóng gói yếu kém. Shipping trễ nãi, phí điên rồ.,",,,,,,,Negative,Negative,,,,Negative,,
Chất lượng sản phẩm: cảm ứng tiệm cận hoạt động sai trong túi quần. Đúng với mô tả: cảm biến tiệm cận thông minh. Tính năng nổi bật: đút túi quần bị tự mở màn hình. Review: bỏ túi quần tự nhiên gọi điện cho ng khác. Pin tụt thảm hại. Đóng gói không có giấy bảo hành,Negative,,,,,,Negative,,,,,,,
"Sản phẩm đúng với mô tả, giao hàng nhanh, máy hơi lác, thiết kế đẹp, có nhu cầu sẽ ủng hộ cửa hàng tiếp.",,,Negative,,Positive,,,,,,,Positive,,
"Pin ảo, báo 15% là sập nguồn. Pin tụt đột ngột. Hiệu năng kém sau 3 tháng. Pin yếu không dám sử dụng nhiều. Máy hay bị đơ. Đóng gói không có hộp bảo vệ",Negative,,Negative,,,,Negative,,,,,,,
"Nhận hàng hồi sớm, song lu bu công việc nên hôm nay mới có thời gian đánh giá ,nói chung sản phẩm ổn trong tầm giá , giáo diện đẹp , pin tốt sử dụng cả ngày , cài đặt chương trình nhanh ,tốt cửa hàng kinh doanh rõ ràng !",Positive,,,,Positive,Positive,,Positive,,,,,,
Em cảm ơn cửa hàng nhiều a điện thoại đẹp ạ 😍,,,,,Positive,,,,,,,,,
"Chất lượng sản phẩm: kém. Đúng với mô tả: tạm được. Tính năng nổi bật: không có gì. Review: cửa hàng đóng hàng sơ sài, hộp móp méo hết cả. Shipper giao hàng muộn 3 ngày. Máy nóng như cục than khi sử dụng.",,,,,,,Negative,,,,,Negative,,
"Nhóm màu: teal dung lượng lưu trữ: 128gb giao hàng nhanh chóng và đáng tin cậy,",,,,,,,,,,,,Positive,,
"Chất lượng hoàn thiện, lâu lâu hơi lag.",,,Negative,,,,,,,,,,,
Chất lượng sản phẩm: màn hình xuất hiện điểm chết Đúng với mô tả: chất lượng hiển thị kém Tính năng nổi bật: màu sắc không chân thực review: màn hình có đốm đen nhỏ nhưng rất khó chịu,,,,Negative,Negative,,,,,,,,,
"Chất lượng sản phẩm: pin giảm nhanh khi bật wifi. Đúng với mô tả: quảng cáo pin 2 ngày sai. Tính năng nổi bật: cam ban đêm mất nét. Review: bật wifi 3h pin tụt 50%, ảnh tối out nét, đóng gói lỏng, chăm sóc khách hàng không nhiệt tình",Negative,Negative,,,,,Negative,,,,Negative,,,
mua chục ngày giờ bị đơ. Cửa hàng bán hàng lừa đảo,,,Negative,,,,,,,,,,,
Sản phẩm: sản phẩm chất lượng kém,,,,,,,,,,,,,Negative,
Đúng với mô tả: đúng Chất lượng sản phẩm: tốt cửa hàng hỗ trợ rất nhiệt tình xứng đáng 5*,,,,,,,,,,,Positive,,,
"Chất lượng sản phẩm: mic thu ồn nền nhiều, cuộc gọi không rõ. Đúng với mô tả: ghi âm không như quảng cáo. Tính năng nổi bật: không có khử ồn tốt. Review: gọi video bị rè, phải sử dụng tai nghe, đóng gói mỏng, ship ""chậm"", chăm sóc khách hàng xử lý lâu",,,,,,,Negative,,Negative,,,Negative,,
Chất lượng sản phẩm: bình thường. Đúng với mô tả: bình thường. Tính năng nổi bật: vận chuyển rùa bò. Review: phí ship đắt mà giao hàng chậm. Đặt cùng lúc 3 cửa hàng thì cửa hàng này giao cuối. Pin tụt không kiểm soát.,Negative,,,,,,,,,,,Negative,,
"Sản phẩm sử dụng oke hợp với giá tiền nha, hình ảnh chỉ mang tính chất minh hoạ thoi ạ",,,,,,,,Positive,,,,,,
"Chưa sử dụng kêu nóng , nóng thì không mở được ứng dụng , tắt nguồn mở lại vẫn báo nóng , nãn thật sự",,,,,,,,,,,,,Negative,
"Hiệu năng không ổn định, lúc nhanh lúc chậm bất thường. Pin sụt không phanh khi sử dụng 4g. Đóng gói không chắc chắn, sản phẩm bị xê dịch bên trong hộp.",Negative,,Negative,,,,Negative,,,,,,,
"Đúng với mô tả: đúng Chất lượng sản phẩm: dạo này ios làm tệ Tính năng nổi bật: giống serial 15 sử dụng theo trend , ios dạo này làm tệ hơn kể từ thời serial 13 trở đi , lỗi tự khởi động lại liên tục và lỗi vặt , android dạo này khá tuyệt , đang sử dụng cả 2 hệ điều hành",,,,,,Negative,,,,,,,,
"Chất lượng sản phẩm: màn hơi sọc/nhòe ở cạnh khi nhìn nghiêng. Đúng với mô tả: hiển thị không như mẫu. Tính năng nổi bật: góc nhìn kém. Review: nghiêng máy là thấy sọc, xem ảnh không đã, đóng gói thiếu lớp bảo vệ",,,,Negative,,,Negative,,,,,,,
Nhóm màu: 8/128 xanh dimensity hàng tốt chụp hình đep,,Positive,,,,,,,,,,,,
"Chất lượng sản phẩm: cảm ứng chậm khi chơi game. Đúng với mô tả: tần số quét bị thổi phồng. Tính năng nổi bật: cam lấy nét chậm. Review: tap ""chậm"" lúc đấu rank, af mất thời gian, pin chỉ trụ nửa ngày, hộp móp, chăm sóc khách hàng trả lời máy móc",Negative,Negative,,Negative,,,Negative,,,,Negative,,,
"Hiệu năng của máy ở mức chấp nhận được cho các tác vụ thông thường, không quá nhanh nhưng cũng không hề chậm.",,,Neutral,,,,,,,,,,,
Variation3: ram 6/128gb lần đầu tiên mua online hàng điện tử nên rất hồi hộp. Cho đến khi mở hàng thì rất hài lòng. Hàng chất lượng sẽ ủng hộ cửa hàng lần sau. Giao hàng nhanh,,,,,,,,,,,,Positive,,
"Chất lượng sản phẩm: hiệu năng không ổn định. Đúng với mô tả: không như quảng cáo. Tính năng nổi bật: camera chụp đêm tệ. Review: máy hay đơ, chạy chậm. Camera chụp tối kém, ảnh mờ. Ship trễ, đóng gói sơ sài. Chăm sóc khách hàng trả lời qua loa",,Negative,Negative,,,,Negative,,,,Negative,Negative,,
Phiên bản: mỹ 2 sim 128gb tốt,,,,,,,,,,,,,Positive,
"Nhóm màu sắc: màu ngẫu nhiên sản phẩm: cáp sạc 5 sao ,tốt,điện thoại sử dụng mựot,ảnh chụp rõ nét, ngon trong tầm giá. Mình mua đúng đợt giảm giá khuyến mãi, giá tốt hơn bây giờ. Anh em ủng hộ cửa hàng, hàng chất lượng",,Positive,Positive,,,,,Positive,,,,,,
Sản phẩm đẹp hoạt động tốt giao hàng nhanh độ bền thì đợi thời gian trả lời,,,,,Positive,,,,,,,Positive,,
Bên cửa hàng chỉ giờ hành chính muộn. Hiệu năng nóng pin chai sau 2 tuần. Ship giao thiếu thông báo thời gian.,Negative,,,,,,,,,,,Negative,,
Máy sài ngon lắm nha mọi người test game mấy ngày nay pin trâu sạc nhanh và nhon kk có gì chê đợi hãng về thêm neo 3 gt thì mua thêm cho thằng em sài nữa tuyệt vời,Positive,,,,,,,,,,,,,
Chất lượng sản phẩm: selfie camera chất kém. Đúng với mô tả: khác đẹp selfie. Tính năng nổi bật: hết mau pin. Review: nét thiếu giả mịn. Tụt chụp pin. Trả lời chăm sóc khách hàng loa qua,Negative,Negative,,,,,,,,,Negative,,,
Màu sắc: đỏ hàng nguyên hộp đủ pin sạc kèm bao da quá chuẩn cho 5sao,,,,,,,,,,,,,Positive,
"Giao hàng nhanh, đóng gói kỹ, sản phẩm đúng mô tả. Cửa hàng tư vấn nhiệt tình, sản phẩm tốt. Hàng chất lượng, sẽ ủng hộ tiếp. Giá rẻ, chất lượng tốt, đáng mua. Hình ảnh giống mô tả, rất hài lòng.",,,,,,,Positive,Positive,,,Positive,Positive,,
"Nhóm màu: pink dung lượng lưu trữ: 128gb dung lượng lưu trữ đủ sử dụng., chất lượng camera ấn tượng!, các tính năng đột phá, yêu cổng usb-c!,",,Positive,,,,,,,,,,,,
