sentence,aspect,sentiment
Tạm để đây xem cửa hàng này nói gì không. Không biết có phải hàng chính hãng không mà không hiện được emei để kick hoạt bao hành điện tử cũng không có thông tin emei. Nhắn tin cửa hàng không thèm trả lời hay là không biết gì. Hay bán hàng fake không vó thông tin emei như giống hàng fake,Shop_Service,negative
Camera cho chất lượng ảnh ở mức chấp nhận được trong điều kiện đủ sáng. Màn hình có độ phân giải đủ dùng.,Display,neutral
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb dịch vụ khách hàng xuất sắc, giao hàng nhanh chóng và hiệu quả,",Shipping,positive
"Dung lượng lưu trữ: bản ram 4gb/64gb đã nhận điện thoại test thử mấy ngày thấy cũng ổn rồi giá rẻ mà cũng sử dụng mượt lắm,,,",Price,positive
"Nhóm màu: màu đen 
giá cả:hợp lý đáng mua 
độ bền: vẫn tốt 
Thời lượng pin: hao pin khá nhanh nhưng vẫn gọi điện được lâu.",Battery,negative
"Màu sắc: hồng ram/bộ nhớ: ram 8g/128g giao nhầm màu nhưng màu này cũng đẹp máy còn mới, trơn tru loa thoại nhỏ cửa hàng hỗ trợ nhiệt tình",Shop_Service,positive
"Tính năng nổi bật: giá tốt, máy sài ổn, hơi lag xíu,pin sử dụng mạng được khoảng 1 tiếng. Cửa hàng tư vấn nhiệt tình. Đang sử dụng chính máy vừa mua để đánh giá cho cửa hàng 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đẹp hơn trên ảnh đáng mua lắm nha",Battery,neutral
"Chất lượng sản phẩm: toots 
Tính năng nổi bật: chơi game ổn chơi game gì cũng được không chơi được roblox",Performance,neutral
Chưa phát sinh vấn đề nên chưa có cơ hội trải nghiệm dịch vụ hỗ trợ từ cửa hàng.,Shop_Service,neutral
"Ngoại hình kém, sơn bong 'premium' nhưng dỏm camera & pin đều yếu,",Battery,negative
Hàng chuẩn zin mới đập hộp .màu đẹp mua được với giá khá hợp lý .giao hàng hơi lâu chắc do ngày sale 5 sao,Price,positive
"Máy trông bề ngoài đẹp, cần thời gian sử dụng để đánh giá",Design,positive
Cửa hàng tốt với điện thoại có trục trắc gì cửa hàng đổi 1t rả 1 cửa hàng tốt mọi người nên mùa điện thoại chưa tới 200k,General,positive
"giao hàng rất lâu, tư vấn rất chậm",Shipping,negative
đóng gói kém làm hư sản phẩm bên trong.,Packaging,negative
"Màu sắc: bạc 
Phân loại: nguyên seal giao hàng nhanh, mua lúc khuyến mại giá rẻ. Hàng chuẩn, cảm ơn cửa hàng",Shipping,positive
"điện thoại thì mua đâu cũng vậy, bảo hành như nhau. nhưng mà đóng gói thì xơ sài ẩu tả không chấp nhận được thua quy cách đóng gói khô gà . chán",Shop_Service,neutral
Camera chụp được ảnh với chất lượng ở điều kiện ánh sáng bình thường.,Camera,neutral
"Màu sắc: bạc 
Phân loại: nguyên seal không sạc 
tính năng: nhiều tính năng",General,positive
"Pin kém. Mô tả pin trâu là sai sự thật. Hiệu năng lẹt đẹt. Pin sử dụng không được 5 tiếng. Máy chậm, mở app lâu. Đóng gói mỏng. Ship chậm, không thông báo",Battery,negative
Sử dụng làm máy phụ vào công ty.,General,neutral
"Chất lượng sản phẩm: sử dụng nghe gọi không được , loa cứ bị rè 
Tính năng nổi bật: không 
Đúng với mô tả: khác hoàn toàn mô tả giao điện thoại không đúng mẫu như lừa khách hàng nhắn tin thì không trả lời nói chung chung thì cũng tạm nhưng ghét cái là lừa dối khách hành",General,neutral
"Máy lag , phiên bản cũ không tải youtube được , nói trầy vài vết nhưng trầy khá là nhiều , vẫn chấp nhận được , nhưng máy lag quá , chủ yếu mua để tải youtube cho con xem , cuối cùng không tải được",General,negative
"Nhóm 
Màu sắc: màu xanh ngọc sản phẩm: sạc dp 10.000mah đang lừa đảo ạ mua điện thoại mà gửi cục sạc dự phòng là sa",General,negative
"Chất lượng sản phẩm: hiện tại tốt nha 
Đúng với mô tả: hiệu năng chơi game tốt. Cửa hàng tặng kính ốp cường lực nhưng vẫn bị bể một chút do bên vận chuyển mặc dù chống sốc rất nhiều",General,positive
Điều khoản bảo hành ghi trong sách hướng dẫn,Shop_Service,neutral
Nhóm màu: xanh hàng tốt nên mua cho cửa hàng 5 sao,General,positive
"Pin ảo, báo 15% là sập nguồn. Pin tụt đột ngột. Hiệu năng kém sau 3 tháng. Pin yếu không dám sử dụng nhiều. Máy hay bị đơ. Đóng gói không có hộp bảo vệ",Battery,negative
ngoại hình ổn áp nhưng pin thì hư. lấy hàng thì trả tiền liền mà trả hàng có nhận được tiền lại không hay mất cả 2 thì chưa biết nhưng chắc chắn 1 điều trả hàng lại và nhận được tiền là rất lâu vì vậy tôi phải tự đi thay pin mới,Design,positive
Màn hình có kích thước 6.5 inch.,Display,neutral
Đóng gói không chống sốc màn hình nứt nhẹ. Pin sạc chậm adapter gốc. Ship giao nhầm tên phải xác nhận lại.,Display,negative
"Tuyệt vời chơi game hơi bị đỉnh chơi đã lắm , tưởng cam tệ chứ ai dè chụp cũng được sạc nhánh tốt la nha giao hàng siêu nhanh cám ơn cửa hàng điện thoại mà chơi game cở này mua 0 tiết",Performance,positive
Hơi thất vọng về iphone một chút. Chơi game tốc chiến 1 trận mà máy nóng lên quán nhiều. Màn hình sử dụng cảm giác lag lag. Không bằng con iqoo z3 turbo cũ của mình. Chơi game max setting vẫn mát chán,Performance,negative
"Tính năng nổi bật: snapdragon 778g mạnh 
Chất lượng sản phẩm: đẹp 
Đúng với mô tả: chưa đúng lắm cửa hàng fake thông tin lên 8/256gb thật ra máy 6/128gb,màn hình thi thoảng bị mất 144hz nhưng chip khoẻ phù hợp với giá tiền",Display,negative
Không nhận được hàng nhưng không có ý kiến gì với khách hàng,Others,neutral
Máy bóc seal ra đã bị lỗi màn.gửi bảo hành thì lằng nhằng rắc rối,Display,negative
"Màu sắc: đen 
Phân loại: nguyên seal không sạc máy mới không co sạc kèm theo pin khá trâu vi m luot tic tok không may hơi chậm xem youtube và tic tok tốt với gia nay m thay may tốt roi cửa hàng sale gia cug rẻ . Đang tien phiên bản quốc tế tuyệt vời với khả năng tương thích toàn cầu., màn hình tuyệt vời với tần số làm mới 90hz., chất lượng camera ấn tượng.,",Display,positive
"điện thoại thì đẹp như duy mỗi tội đặt hàng 6g ram lại giao hàng 8g ram không có con máy nào thông số hiện 8g ram tron trỉnh, ví như máy 5,7g ram thì ng ta tròn thành 6! fake ram 4! thaf giao ram6 con hon nhan hang fake 8",General,negative
"Cửa hàng hỗ trợ nhanh chóng, nhiệt tình, sản phẩm có lỗi nhỏ (bị sọc kẻ ở màn hình) nhưng vẫn sử dụng tốt",Shop_Service,positive
Shipping không bồi thường chậm trễ camera portrait cắt lệch pin sạc chậm,Battery,negative
Điện thoại sài ổn game khá mượn tầm giá sẻ ghé ủng hộ tiếp nữa,Price,positive
"Chất lượng sản phẩm: chưa biết. Pải sử dụng mới biết 
Tính năng nổi bật: bình thường 
Đúng với mô tả: đúng sản phẩm nhận được đánh giá là được.còn chất lượng thì pải sử dụng lâu mới biết",General,neutral
màn hình có điểm chết nhỏ. thông số pin thực tế thấp hơn cam kết. hiệu năng xử lý kém không mượt mà. đóng gói mỏng manh dễ hư hỏng. giao hàng tới không đúng địa chỉ đã đặt,Packaging,negative
"Phân loại: likenew 99% 
Màu sắc: xanh đen sạc này sử dụng rất ngon, thiết kế đẹp. Trước có sử dụng con màu tím, nay mua thêm con màu đen, cửa hàng chính hãng",Design,positive
Hàng sử dụng tốt máy mượt không bị đơ giá thành rẻ mọi người nên mua .,Price,positive
hiệu năng kém ổn định. hay bị treo. dễ bị đơ. đang dùng bth tự nhiên máy bị đơ 1-2 giây rồi mới chạy tiếp. pin ko dc tốt,Battery,negative
"Máy mất áp,nắp lưng bị hở hơi nhiều",Design,negative
"Variation3: đen variation1: không hộp (mới 100%) tốt hình ảnh chỉ mang tính chất minh họa không nói lên được điều gì . Nhưng phải công nhận là máy ngon,quá tốt luôn",General,positive
"Pin hao nhanh lúc chơi game, hiệu năng nóng máy. Camera màu sắc lệch lạc, hỗ trợ khách hàng robot trả lời vô dụng.",Shop_Service,negative
Máy quá yếu lắc quá,Performance,negative
"Lỗi từ nhà sản xuất đúng không. Máy bị hở sáng màn hình, cửa hàng bắt mình tự đi bảo hành, từ chối đổi trả. Nhân viên trả lời vậy thì quá kém cỏi.",Display,negative
"Cửa hàng giao hàng siêu nhanh, đóng gói chắc chắn và kĩ lắm, điện thoại nguyên seal, sx năm 2025, hàng chính hãng, check bảo hành của apple. Cửa hàng tư vấn nhiệt tình lắm luôn.",Shipping,positive
Shipping theo dõi khó camera portrait thiếu sáng chăm sóc khách hàng khó chịu,Shipping,negative
"Tính năng nổi bật: có hỗ trợ nfc 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng dung lượng cao, màn hình 120hz thao tác mượt mà, chiến game tầm trung thì được chứ mấy dạng game nặng như genshin thì không cân được đâu nhé, nhưng 1 lỗi đáng phải trừ nhất chính là bản thân điện thoại lại không có kho lưu trữ ảnh chính của máy (hay còn được gọi là album ảnh ở các dòng máy khác) chỉ có duy nhất google photo cho nên mình phải tải thêm ứng dụng lưu trữ ảnh về nên khá là bất tiện",Performance,positive
"hình ảnh 5g, nhưng bán 4g. như đang lừa người tiêu sử dụng",General,neutral
Mình chưa có nhu cầu liên hệ với bộ phận chăm sóc khách hàng nên chưa rõ.,Shop_Service,neutral
Giờ mới để ý. 1 Cam bị lệch. Không bít có phải dựng không. Sử dụng tới h chưa thấy bịnh tật gì hết . Sau hơn 1 tháng 1 tý thì em nó chửa tướng ra luôn rồi.,Camera,negative
"Chất lượng sản phẩm: tạm được 
Tính năng nổi bật: chơi game ổn nhưng cái mic bị tắt tiếng khi call , tiếng vang ... nói chung là về phầm âm thanh thấy không ổn lắm 
Đúng với mô tả: nói chung tạm được nên cho 3sao chơi game ổn nhưng cái mic bị tắt tiếng khi call , tiếng vang ... nói chung là về phầm âm thanh thấy không ổn lắm",General,negative
"Hiệu năng máy rất ì ạch, mở app cũng chậm. Chất lượng ảnh chụp không được như quảng cáo, màu nhạt nhẽo. Ship tới muộn hơn 4 ngày.",Shipping,negative
Pin của máy có dung lượng 5000mAh đúng như nhà sản xuất công bố.,Battery,neutral
"kém không khớp yếu pin sụt nhanh. hiệu năng nóng như lửa.,",Performance,negative
"Chất lượng sản phẩm: tạm ổn pin 80, máy sử dụng tốt nhận sim nhưng không bật được internet ngoại hình ổn, sử dụng làm máy phụ khá ngon thật tuyệt vời perfect invisible cí lùm mía máy nhận sim nhưng không bật được internet...",Battery,positive
Sau một khoảng thời gian sử dụng thấy ổn. Không bị lỗi hệ thống. Nhưng bị một lỗi là màn hình đốm trắng ( hơi mờ ). Pin hơn 2400. Giá 570k cũng được.,Price,positive
"Màu sắc: xanh dương 
Phân loại: likenew 99% chất lượng: tốt",General,positive
"Màu sắc: bạc 
Phân loại: nguyên seal không sạc cửa hàng đóng gói cẩn thận, giao hàng khá là nhanh. Shipper thái độ thân thiện, hàng hoá vẫn ở tình trạng tốt. Chất lượng sản phẩm tuyệt vời, săn được sale rẻ. Nhờ có lazada nên mình được trải nghiệm và thấy hài lòng. Sẽ ủng hộ thêm cho cửa hàng vào các đợt sale sau của lazada ! chúc cửa hàng phát triển nhé, uy tín 5 * 👍",Price,positive
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: tốt 
Đúng với mô tả: đúng máy khá ngon và mượt",Performance,positive
Màn hình lớn. Sạc nhanh. Camera quay chụp không đẹp. Phù hợp cho phụ huynh sử dụng.,Display,positive
"Tính năng nổi bật: đúng mô tả 
Chất lượng sản phẩm: má khá tốt 
Đúng với mô tả: đúng cửa hàng giao hàng rất nhanh,sản phẩm cũng khá mượt các chức năng đều tốt. Để sử dụng vài hôm thấy độ bền tốt thì mua thêm 1 cái",Shipping,positive
chăm sóc khách hàng từ chối camera portrait mờ pin tụt đột ngột,Shop_Service,negative
đúng giao nhanh hàng oke chất lượng tốt,Shipping,positive
chỉ nhận được máy; không nhận được cáp sạc như bài đăng bán hàng; mở máy lên hien tại đang sử dụng tốt; còn theo thời gian chua biết được ra sao,General,positive
không đúng với sản phẩm như cửa hàng giao hàng 1 nẻo,Shipping,negative
"Chất lượng sản phẩm: mới 
Đúng với mô tả: đẹp, cảm ứng nhạy, đúng màu 
Tính năng nổi bật: đúng miêu tả hàng sản phẩm tốt và mượt.. Cửa hàng làm ăn uy tín nhé.. Sẽ ủng hộ đặt thêm 1, 2 con rẻ rẻ. Về làm ăn",Performance,positive
"Camera video tệ. Video rung, không ổn định. Chống rung kém, chất lượng video thấp. Quay video như đi tàu lượn, bị giật lắc liên tục. Hiệu năng ổn nhưng pin kém",Camera,negative
"gps mất vị trí liên tục, dẫn sai đường. khác với mô tả định vị chuẩn. tính năng bản đồ lag, bật gps làm pin tụt nhanh, chăm sóc khách hàng chỉ hướng dẫn chung chung",Shop_Service,negative
Chuẩn bị hàng và giao hàng quá lâu. Mình đặt từ 28/12 đến 10/1 mới đến tay trong khi mình ngay ngoại thành hn. Bọc hàng khá kĩ nhưng hộp của ip vẫn bị df 1 góc như hình. Chất lượng sản phẩm phải sử dụng mới đgia được. Giá rẻ.,Price,positive
"máy đẹp, giao hàng lâu quá",Design,positive
"Màu sắc: xanh 
Phiên bản: bản locksim-hư sim 🔋 
Thời lượng pin: tôt 📸 
Chất lượng camera: ổn trong tầm giá ⚡ 
Hiệu suất: tuyệt vời",Camera,positive
Camera chụp được trong điều kiện đủ sáng và các chế độ chụp cơ bản.,Camera,neutral
Màu sắc: bạc ram/bộ nhớ: ram 8g/128g ngoại hình máy đẹp chân sạc bay màu qua thời gian nhưng thứ còn lại đang trong quá trình test máy,Design,positive
sử dụng vài hôm tự tắt nguồn cmn.,General,negative
Camera chụp ảnh ở mức trung bình trong điều kiện ánh sáng tốt. Phần mềm hoạt động ổn định nhưng ít tính năng thông minh.,Camera,neutral
chất lượng sản phẩm pin báo ảo sập nguồn đột ngột. đúng với mô tả pin có vẻ được thổi phồng thông số. tính năng nổi bật pin và ổn định năng lượng kém. review pin 50% rồi tắt luôn phải sạc mới bật lên. sử dụng ngày đầu tốt tới tuần sau gặp lỗi. camera bình thường nhưng thiếu tính năng. đóng gói sơ sài gửi về bảo hành lâu. chăm sóc khách hàng phản hồi chậm,Camera,negative
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb giá trị tuyệt vời cho số tiền bỏ ra, dung lượng lưu trữ cao, tính năng sáng tạo, hiệu suất mượt mà,",Price,positive
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: nguyên seal 
Tính năng nổi bật: 120hz, tricker, sạc nhanh 33w, pin 6000 mua dùm cho người nhà, trước đó mua tecno pova5 nhưng con này ngon hơn, màn quét mượt hơn, hiệu năng game ngon hơn tecno nhiều",Packaging,positive
"Ảnh selfie bị bệt màu, không rõ chi tiết, khác xa ảnh quảng cáo. Chăm sóc khách hàng không hỗ trợ đổi trả, thái độ hời hợt. Ship bị thất lạc đơn hàng giữa chừng.",Camera,negative
"Mau hỏng sai kích thước nóng máy. Sử dụng chơi game 5 phút là nóng ran, pin tụt nhanh như uống nước, tốn tiền vô ích.,",Performance,negative
"Chất lượng sản phẩm: dùg mới biết. 
Đúng với mô tả: đúng 
Tính năng nổi bật: game quá ổn người khác thấy được tai nghe... mình không có",Performance,negative
Đóng gói sản phẩm bao gồm hộp và các phụ kiện đi kèm theo tiêu chuẩn.,Packaging,neutral
Máy bảo hành 6 tháng.,Shop_Service,neutral
"cửa hàng giao may but king, không dung voi mô tả, tra hang mat thoi gian men thou, noi chung kem",Shipping,negative
Máy cũ đã qua sử dụng mà trong mô tả nói là máy mới. Pin sử dụng đến 40% là máy đơ cứng nói chung là quá thất vọng.,Battery,negative
"Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: tốt
Máy đẹp , pin trâu , mỗi tội cam mờ tịt không phải lỗi không nữa",Design,positive
Rất là tốt . Sau sẽ ủng hộ cửa hàng tiếp ạ hjhj,General,positive
"Lần đầu mua của cửa hàng và cũng sẽ là lần cuối cùng. Các bạn khi mua hàng của cửa hàng nên kiểm tra kỹ các cạnh rồi hãng mở máy lên nhé. Khi mở máy lên rồi sẽ không được trả vì lý do máy đã kích hoạt. Mình khi khui hộp và khui seal do không biết chính sách này nên đã mở điện thoại lên luôn trước cam để xem máy có lên hay không. Sau đó mình chuaanr bị để dán màn hình mới phát hiện ở trên đầu có vết màu trắng. Khi soi kỹ vào tưởng bụi nhưng thử sử dụng giấy lau chuyên dụng mới phát hiện là lớp keo. Máy mớ nhưng vừa cos bụi vừa có keo? hàng mình nhận từ ngày 10 nhưng khi kiếm tra bảo hành thì phát hiện đã kích hoạt từ ngày 9? khi mình mua thấy cửa hàng v, d cũng bằng tiền bên này. Nghĩ rằng bên này flagship sẽ uy tín hơn nhưng không hề nha các bạn. Các bạn nên cân nhắc kỹ để chọn cửa hàng khác.",Display,negative
Chất lượng ảnh chụp từ camera trong điều kiện đủ sáng ở mức chấp nhận được.,Camera,neutral
"Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng như hình",General,positive
Kích thước và trọng lượng của máy đúng với thông tin nhà sản xuất đưa ra.,Design,neutral
"Máy tốt nhưng màn hình bấm có khi bị đứng và , không bấm được",Display,negative
"hệ điều hành chạy rất chán, giao diện thì xấu còn không được mượt rất lag khi vuốt các ứng dụng.",General,negative
"Mua hàng của cửa hàng này không được chính sách 1 đổi 1 nhé mọi ng. Máy mình mua sử dụng chưa được 1 tháng thì phát hiện ra có lỗi vạch trắng trên giao diện thay hình nền, ảnh và các giao diện khác không bị. Bảo hành của cửa hàng này chỉ có 4 cửa hàng ở ng khang, thái hà, xã đàn, giải phóng. Mình chọn đến sdcare là shopdunk để bảo hành thì họ bảo phải gửi vào trung tâm bảo hành ở hcm mất 20-25 ngày để kiểm tra và fix lỗi. Nchung là có bảo hành như không, cá nhân mình cảm nhận vậy. Tiền bỏ ra thì 1 đống, nhưng chính sách bảo vệ quyền lợi không tương xứng với số tiền khi chẳng may có sự cố thì thật là qá chán, không được điểm gì.",Price,negative
"Color family: random color sản phẩm: vượt mong đợi, máy sử dụng rất ổn, cấu hình thì không cần phải bàn , bề ngoài đẹp ,giá cũng hợp lý.",Price,positive
"Tính năng nổi bật: màn hình vừa, pin khỏe, sạc nhanh, chạy mượt trong tầm giá 
Đúng với mô tả: đúng, nguyên seal, đủ phụ kiện từ a đến z, như quảng cáo 
Chất lượng sản phẩm: đẹp, cầm chắc tay, camera cũng ổn, pin lâu, rất hài lòng. nhưng đôi lúc chạy lag máy nhận đủ phụ kiện, nguyên seal, đúng mô tả. thiết kế đẹp, cầm chắc tay, màn hình lớn, màu sắc hiển thị rõ ràng. hiệu năng ổn trong tầm giá, chơi game và lướt web mượt, không giật lag. pin trâu, sạc nhanh, sử dụng thoải mái cả ngày. camera chụp ảnh sắc nét, màu lên tự nhiên. cửa hàng đóng gói cẩn thận, giao hàng nhanh, phục vụ chu đáo. rất hài lòng, đáng tiền, sẽ ủng hộ tiếp!",Battery,positive
"Hiệu năng thì mình chưa thử tác vụ nặng, sẽ đánh giá sau. Cho mình hỏi hệ điều hành có nên cập nhật ngay không?",General,neutral
"Cửa hàng tư vấn tuyệt vời ship hàng nhanh chóng sản phẩm tốt, chất lượng tuyệt vời mà giá lại vừa túi tiền. Quá xứng đáng với số tiền bỏ ra 5 sao cho cửa hàng. Sẽ mua thêm khi cần",Shipping,positive
"Đúng với mô tả: gửi sai màu 
Chất lượng sản phẩm: máy cũ ,không mượt , bắt wifi rất yếu xem đánh giá thấy 4.9 sao cũng tin tưởng mua nhưng lại không vừa ý chút nào😪😪1tr mua máy chính hãng cũ dòng khác còn tốt hơn",Performance,negative
Giao hàng nhanh. Đóng gói cẩn thận. Cảm quan tốt. Phím dễ sử dụng. Hy vọng sử dụng bền. Mua cho người lớn tuổi sử dụng. Sẽ mua tiếp khi có nhu cầu. Màu sắc đẹp. Hoàn thiện tốt. 2 Sim thích nhất chân sạc typec,Shipping,positive
"Tính năng nổi bật: đẹp 
Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Máy wa sử dụng mà còn như mới, không trầy xước tốt cửa hàng giao hàng đẹp.tuy có trục trặc nhỏ nhưng cửa hàng hổ trợ sử lý tốt.cửa hàng làm ăn uy tín, phải tặng ốp lưng nữa là tốt lắm",Shop_Service,positive
"Hiệu năng lag giật sau vài tuần. Không đúng, máy nóng bất thường. Hiệu năng kém, dễ quá nhiệt. Máy nóng ran khi sử dụng, chơi game nhẹ cũng lag, pin tụt nhanh chóng mặt. Chăm sóc khách hàng đổ lỗi cho người sử dụng",Battery,negative
"Nhóm màu: xám nhạt 
Dung lượng lưu trữ: 128gb đã nhận được hàng. Đợi test nữa thôi",General,neutral
Sản phẩm tốt trong tầm giá.không biết do nguyên nhân gì có phản ánh người nghe cuộc gọi là loa rè.còn lại mọi thứ bt,Price,positive
hàng 80% giá 3tr hơi cao,Price,negative
"Dung lượng lưu trữ: 128gb 
Nhóm màu: đen trân châu 
Phân loại sản phẩm: 8gb giao hàng nhanh chóng, đủ số lượng, shipper thân thiện, đã thử test chụp hình nhưng chất lượng ảnh không tốt lắm, mong sẽ sử dụng ổn.",Shipping,positive
Bảo hành 12 tháng chính hãng nhưng cửa hàng bảo hành thêm 6 tháng nữa quá tuyệt vời.,Shop_Service,positive
"Chất lượng sản phẩm: không đạt 
Đúng với mô tả: gian lận 
Tính năng nổi bật: máy 3tr8 nhưng chất lượng như đồ chơi, không xứng đáng, hối hận",Price,negative
"Ảnh tạm điện thoại cũ nha mọi người. Cửa hàng giao hàng nhanh. Sản phẩm như mô tả. Đóng gói sản phẩm chắc chắn, đủ số lượng.",Shipping,positive
"Tính năng nổi bật: có hỗ trợ nfc 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng dung lượng cao, màn hình 120hz thao tác mượt mà, chiến game tầm trung thì được chứ mấy dạng game nặng như genshin thì không cân được đâu nhé, nhưng 1 lỗi đáng phải trừ nhất chính là bản thân điện thoại lại không có kho lưu trữ ảnh chính của máy (hay còn được gọi là album ảnh ở các dòng máy khác) chỉ có duy nhất google photo cho nên mình phải tải thêm ứng dụng lưu trữ ảnh về nên khá là bất tiện",General,positive
"Nhóm màu: vàng sản phẩm tốt mọi người à, tuy hàng tân trang nhưng rất chất lượng về cảm ứng và ngoại hình. Chính sách đổi trả và bảo hành rất uy tín. Tuy màn hình thay nhưng tui test không có điểm chết. Nói chung với giá 600 mà được máy như thế này là tốt rồi ạ, không đòi hỏi nhiều, còn độ bền thời gian trả lời.",Display,positive
"Thời lượng pin ở mức trung bình, đáp ứng được cho các nhu cầu sử dụng thông thường.",Battery,neutral
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt
Có một chút về vấn đề ship nhưng máy tốt mọi người nên mua",General,positive
hàng đúng như quảng cáo.chất lượng phải qua thời gian mới biết.,General,neutral
Điện thoại sử dụng khá ngon nhưng sử dụng được 5p là sập nguồn do pin hết quá nhanh nên đánh giá 2 sao,Battery,negative
"Hàng nguyên seal, giao hàng nhanh, đóng gói cẩn thận sản phẩm sử dụng mượt",Packaging,positive
"Vỏ dễ trầy xước không như hình màn hình tối. Mới sử dụng vài hôm mà lưng máy đã xước dăm, màn hình thì độ sáng kém ra nắng không thấy gì.",Design,negative
Giá sản phẩm đúng với mức giá đã hiển thị lúc mình đặt hàng trên web.,Price,neutral
Camera góc rộng méo mó vật thể. Pin yếu khi sử dụng gps 2 tiếng. Ship mất tracking không theo dõi được.,Camera,negative
Mặt lưng của máy có hoàn thiện nhám.,Design,neutral
mình đung iphone quen nên sử dụng máy này thấy phản ứng khá chậm. nói chung tiền nào của đó. cam chụp hình không đẹp lắm đâu.,Performance,negative
Camera chính có độ phân giải 48MP và khẩu độ f/1.8.,Camera,neutral
Sản phẩm tốt giao hàng lại nhanh sản phẩm chất lượng cửa hàng nhiệt tình chu đáo sản phẩm tốt chất lượng giá rẻ cửa hàng phục thù nhiệt tình chu đáo,Price,positive
"vô cùng hài lòng về chất lượng máy. cửa hàng giao máy đẹp, chu đáo dán cho 1 cái cường lực, mình đa nghi cẩn thận quay video bóc luôn cường lực để test màn vì trước đây đã từng bị nơi khác dán cường lực để che những vết trầy xuớc trên màn, nhưng lần này thì không, màn không 1 tì vết như ngọc trinh. cửa hàng uy tín.chúc cửa hàng kinh doanh thành công nha.",Display,positive
"Màn hình hiển thị ở mức khá, màu sắc không quá nịnh mắt.",Display,neutral
Nhóm màu: màu đen đui sạc điện ở máy điện ềnh thoại sâu quá cắm cục sạc không vô điện,General,negative
"pin chai nhanh sau 2 tháng sd, sạc cũng chậm. máy thường xuyên bị crash app. camera chính chụp bị ám màu vàng.",Performance,negative
"Điện thoại lỗi loạn cảm ứng, yêu cầu hoàn tiền cửa hàng khui rồi quay cái mã vạch trên máy nói đã được kiểm định nên không chập nhận, ép khách nhận lại máy trong khi có khiếu nại video các thứ lên rồi, mọi người mua nên né cửa hàng này ra",Shop_Service,negative
"hàng đúng mô tả, ngoại hình đẹp, tuy nhiên trong máy có esim nhà mang t-mobile, có thể là bản lock đã mở khoá, không rõ nhưng đã gỡ e sim hiện vẫn sử dụng bình thường",Design,positive
"Màu sắc: đen 
Phân loại: nguyên seal không sạc điện thoại đẹp máy mới, màn hình tuyệt vời với tần số làm mới 90hz., chống nước là một điểm cộng., nói chung rất hài lòng, với tầm giá nầy quá là tốt rồi, nếu sài bền nửa, là con điện thoại nầy là vô đối trong tầm giá. chỉ có đều không thấy cửa hàng để phiếu bảo hành theo máy.",Design,positive
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb ⚡ 
Hiệu suất:chất lượng tốt đẹp",Performance,positive
"Ưu điểm lớn nhất của điện thoại này là giá rẻ và màn hình amoled đẹp hơn hẳn loại ips. Các chức năng, cấu hình còn lại đều ổn.",Performance,neutral
"Máy và trải nghiệm khá tốt nhưng máy đã thay màn nên cảm ứng khá chậm với màn bị bầm nhẹ, chiến game vẫn khá ngon với cửa hàng hỗ trợ nhiệt tình nên cho 4sao",Display,negative
Cửa hàng không dán kính cường lực cho máy. A shiper là đồng hương cùng quê chứ không tôi cho 2 sao rồi,General,negative
"Khung nhựa dởm ảnh sống ảo cảm biến ánh sáng hỏng. Ra nắng màn hình tối thui, vô nhà lại sáng chói, điên đầu.,",Display,negative
"Máy nói chung là ổn nếu sử dụng bình thường,còn game thì pin hơi lỏ,còn lại tốt này không giống cửa hàng mô tả 98%-99% nhưng mà chấp nhận được ok như ảnh,trên nói chung 2tr5 thì vậy chấp nhận được.",Price,positive
"Cũng đẹp nhưng loa nó bị zè quá mức,với cả màm như kiểu sắp hỏng ấy 🙂‍↔️",Display,negative
Màn hình có kích thước 6.1 inch và độ phân giải tiêu chuẩn.,Design,neutral
"Hiệu năng tốt cho công việc văn phòng, pin trung bình dùng được khoảng nửa ngày. Thiết kế máy không gây bám vân tay.",Design,positive
máy dựng lại. thay vỏ camera bị xước nhiều. Pin tụt nhanh quá. Nói chung tiền nào của nấy.,Camera,negative
Điện thoại hiệu năng trung bình,Performance,neutral
"pin báo 100% nhưng tắt nguồn bất ngờ. khác với mô tả về độ bền pin. tính năng tiết kiệm pin hoạt động không đáng tin. ship mất nhiều ngày, tracking mơ hồ, chăm sóc khách hàng im lặng",Battery,negative
"Color family: color random sản phẩm: quá ngon,máy không quá mắc tiền nhưng chất lượng nhận được thì qua tuyệt, ngoại hình cũng đẹp, giao hàng lại nhiệt tình nên mình rất hài lòng",Shipping,positive
Điện thoại không sử dụng được phí tiền quá biết làm sao bây giờ,General,negative
Pin có dung lượng 5000 mAh,Battery,neutral
