data,Battery,Camera,Performance,Display,Design,Software,Packaging,Price,Audio,Warranty,Shop_Service,Shipping,General,Others
Chất lượng sản phẩm: camera selfie tệ hại. Đúng với mô tả: khác selfie quảng cáo. Tính năng nổi bật: pin yếu. review: selfie mịn giả mất nét. pin hết nhanh chụp ảnh. ship trễ đóng gói cẩu thả,Negative,Negative,,,,,Negative,,,,,Negative,,
"trước mắt sử dụng tạm ổn.camera 0,5 hơi mờ.pin chỉ còn khoảng 80%.",Negative,Negative,,,,,,,,,,,,
Chất lượng sản phẩm: giao diện không có tính năng khóa màn hình thông minh. Đúng với mô tả: có khóa màn hình nâng cao. Tính năng nổi bật: không khóa được màn hình bằng 2 chạm. review: không khóa màn hình bằng 2 chạm được. pin tụt nhanh khi để qua đêm. đóng gói sơ sài thiếu phụ kiện,Negative,,,,,,Negative,,,,,,,
"Chất lượng sản phẩm: gps bắt sóng không ổn định. Đúng với mô tả: định vị sai so với mô tả. Tính năng nổi bật: định vị bật tắt lung tung. review: app bản đồ lệch toạ độ, hiệu năng bình thường, pin tụt khi bật gps, đóng gói sơ",Negative,,Negative,,,Negative,,,,,,,,
"chăm sóc khách hàng từ chối đổi mới, pin lẹt đẹt trên 5g. camera xóa phông nền lòe loẹt, đóng gói sử dụng giấy vụn.",Negative,Negative,,,,,Negative,,,,Negative,,,
"Chất lượng sản phẩm: pin sạc lúc được lúc không, cổng sạc lỏng lẻo. Đúng với mô tả: không. Tính năng nổi bật: không có. review: phải cắm sạc lựa đúng góc mới vào điện, nhiều lúc cắm sạc để đó tưởng vào mà không phải, cổng sạc quá kém chất lượng",Negative,,,,,,,,,,,,,
"đã nhận được hàng máy dung lượng lớn tha hồ lưu trữ pin cao sử dụng cả ngày thoải mái luôn nghe gọi, lướt Facebook tiktok.. youtube phà phà chơi được các loại game hot như pug, liên quân đều chạy mượt tốt hết nha mọi người camera chụp hình quay phim siêu rõ nét luôn cửa hàng có bảo hành nên rất là yên tâm đánh giá cửa hàng 5 sao ạ!",Negative,Negative,Positive,,,,,,,,,,,
"đặt hôm 9/9 , hỏi cửa hàng bản nào cửa hàng bảo 3gb , hsau nhận được kiểm tra thì ra bản 2gb, test 1 lúc cắm sạc vào thì không có sạc nhanh , nhắn tin cho cửa hàng thì không có hồi âm , đến 9h tối đang sử dụng tự nhiên sập nguồn , không lên được nữa , nhắn tin cho cửa hàng từ shoppe , zalo đến Facebook đều không được hồi âm , thất vọng thật sự , tin tưởng lắm mới đặt niềm tin , xog bị lừa vố",Negative,,,,,,,,,,Negative,,,
quảng cáo pin sử dụng 33 h liên tục. mà mới mua về sử dụng ngày sạc 2 ngày. có ai bị như dẫy không hay do gặp trúng cái máy,Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: vân tay nhận diện kém. Đúng với mô tả: bảo mật không tốt. Tính năng nổi bật: pin xuống nhanh. review: mở khóa thất bại nhiều lần, pin chỉ sử dụng được nửa ngày, máy nóng khi sử dụng",Negative,,,,,Negative,,,,,,,,
pin sạc pin kém chất lượng camera thiếu chi tiết pin hao pin khi nghe gọi,Negative,Negative,,,,,,,,,,,,
"camera chụp ban đêm hạt nhiễu khủng khiếp, pin yếu khi sử dụng bản đồ. giao hàng trễ nãi 7 ngày, đóng gói lỏng lẻo gây trầy xước thân máy.",Negative,Negative,,,,,Negative,,,,,Negative,,
camera thiếu chống rung. pin hao dữ khi game. ship giao thiếu hóa đơn.,Negative,Negative,,,,,,,,,,Negative,,
"Chất lượng sản phẩm: hiệu năng yếu, micro thoại bên kia nghe rất nhỏ. Đúng với mô tả: camera chụp ảnh màu sắc bị sai lệch. Tính năng nổi bật: pin sạc chậm. review: gọi điện mà đầu dây bên kia toàn không nghe rõ. ảnh chụp màu nhợt nhạt. pin sạc cả buổi mới đầy. đóng gói thì tệ",Negative,Negative,Negative,,,,Negative,,,,,,,
"Chất lượng sản phẩm: pin tụt nhanh và nóng máy. Đúng với mô tả: pin không đạt như quảng cáo. Tính năng nổi bật: hiệu năng giật lag khi chơi game. review: sử dụng 1h đã còn 40%, game nhẹ cũng lag. đóng gói lỏng lẻo, ship chậm, chăm sóc khách hàng không phản hồi",Negative,,Negative,,,,Negative,,,,Negative,Negative,,
"nhóm màu: đen dung lượng lưu trữ: 16gb 🔋thời lượng pin:qua nhanh het pin ⚡hiệu suất:chất lượng camera tốt cho những bức ảnh tuyệt đẹp,",Negative,Positive,,,,,,,,,,,,
Chất lượng sản phẩm: pin thực tế không đạt như quảng cáo. Đúng với mô tả: dung lượng bị thổi phồng. Tính năng nổi bật: sụt pin khi standby. review: để qua đêm tụt 20% pin phải sạc liên tục ship tốt nhưng hộp mỏng không chống sốc chăm sóc khách hàng trả lời muộn,Negative,,,,,,Negative,,,,Negative,Positive,,
"pin sử dụng không được 5 tiếng, rất thất vọng. máy thỉnh thoảng bị lỗi ứng dụng. đóng gói không kèm hoá đơn và phiếu bảo hành.",Negative,,,,,Negative,Negative,,,,,,,
"Chất lượng sản phẩm: hiệu năng giảm rõ sau cập nhật. Đúng với mô tả: không đúng cam kết ổn định. Tính năng nổi bật: cam đêm dễ out nét. review: cập nhật xong giật, ảnh tối out focus, pin yếu, hộp không xốp, ship muộn",Negative,Negative,Negative,,,,Negative,,,,,,,
Chất lượng sản phẩm: camera tệ lag selfie. Đúng với mô tả: quảng cáo hứa không khớp. Tính năng nổi bật: hết kém pin mau. review: pin mau hết đơ app mờ selfie. ship lùng lạnh chăm sóc khách hàng trễ muộn,Negative,Negative,,,,Negative,,,,,Negative,Negative,,
"nhóm màu: xanh than pin tuột chống mặt hơn cả điện thoại cảm ứng, sạc đầy để không su dung chưa được 24 tiếng là sụp nguồn. thật sự không tin nỗi",Negative,,,,,,,,,,,,,
"đóng gói sơ sài không đúng cam kết hao pin,",Negative,,,,,,Negative,,,,,,,
"Chất lượng sản phẩm: camera chính chụp ảnh nhiễu hạt. Đúng với mô tả: không giống quảng cáo. Tính năng nổi bật: chế độ chụp đêm tệ. review: ảnh chụp thiếu sáng bị vỡ nét, pin tụt nhanh, hộp đựng bị móp khi nhận",Negative,Negative,,,,,Negative,,,,,,,
sẳn phẩm bị loạn cảm ứng mắt lưng khá sấu  khay sim của máy khác lắp sang sạc 3h sử dụng được 2h,Negative,,,Negative,Negative,,,,,,,,,
"Chất lượng sản phẩm: pin yếu, nóng máy. Đúng với mô tả: không đúng quảng cáo pin. Tính năng nổi bật: camera chụp đêm tệ. review: pin hết nhanh, máy nóng khi sử dụng. camera chụp tối kém, ảnh mờ. ship chậm, đóng gói ẩu. chăm sóc khách hàng trả lời chậm",Negative,Negative,,,,,Negative,,,,Negative,Negative,,
bên chăm sóc khách hàng hứa sửa nhưng không thực hiện. hiệu năng nóng pin nóng theo. đóng gói giấy báo dễ ướt.,Negative,,,,,,Negative,,,,Negative,,,
"Chất lượng sản phẩm: máy giật khi chơi game. Đúng với mô tả: không đúng quảng cáo. Tính năng nổi bật: pin yếu. review: chơi game nhẹ cũng lag, pin tụt 50% sau 1h, hộp bọc mỏng dễ rách",Negative,,Negative,,,,Negative,,,,,,,
nhóm màu: xanh ngọc dung lượng lưu trữ: 128gb máy đẹp như mới chắc chắn mượt. cửa hàng giao sai màu nhưng có phản hồi . chăm sóc khách hàngách hàng nhanh chóng . sản phẩm pin hơi thấp nếu chơi game thì nhanh tụt pin chế độ chờ tầm 3 ngày .,Negative,,,,Positive,,,,,,Positive,,,
luc đầu mua hơi run sợ không pai điện thoại thật mà là cái kac lần đầu tiên mua đồ giá trị trên shoppe sử dụng cũng ổn nhưng cũng hay nóng may và pin cũng không pai trâu như trên nhà sx ghi đâu ak,Negative,,,,,,,,,,,,,
"màu sắc: hồng ram/bộ nhớ: ram 8g/128g máy ngon, chơi game mượt, xem phim net, hông có mẫy chỗ chê trừ việc pin hơi hẹo. do ngày xưa mình sử dụng con c3, pin 5k với ít chức năng nên quen rồi, qua máy này chưa quen lắm, cơ mà 1 cục sạc dự phòng là giải quyết được hết cả.",Negative,,Positive,,,,,,,,,,,
đặt hàng hôm giao thừa nên không muốn hoàn hàng điện thoại khá ổn nhưng lại hết pin nhanh sạc 2 tiếng đồng hồ mà xem được 20 phút loa đôi lúc già tốt nhất bạn nên bỏ ra thêm tí tiền nữa chọn cái tốt hơn,Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: hiệu năng tụt sau vài tuần. Đúng với mô tả: quảng cáo độ bền sai. Tính năng nổi bật: cam chụp tối nhiễu. review: 2 tuần là giật lag, ảnh đêm noise, pin yếu, đóng gói ẩu, ship trễ",Negative,Negative,Negative,,,,Negative,,,,,Negative,,
máy pin hết pin nhanh,Negative,,,,,,,,,,,,,
"tệ hại sai sự thật lag, pin kém. máy sử dụng rất bực mình, lag giật liên tục. pin thì yếu xìu. gọi lên tổng đài hỗ trợ thì không ai nghe máy.",Negative,,Negative,,,,,,,,Negative,,,
Chất lượng sản phẩm: hiệu năng giảm mạnh khi cập nhật ứng dụng nền. Đúng với mô tả: cập nhật không ảnh hưởng hiệu năng. Tính năng nổi bật: máy đơ khi có app cập nhật. review: đang sử dụng thì máy bị lag vì cập nhật app. pin sử dụng rất nhanh hết. đóng gói sơ sài,Negative,,Negative,,,,Negative,,,,,,,
Chất lượng sản phẩm: hiệu năng chậm giật lag. Đúng với mô tả: khác quảng cáo mượt mà. Tính năng nổi bật: pin sạc lâu. review: máy lag mở vài app. sạc pin mất 4 giờ. đóng gói lỏng lẻo hộp xước,Negative,,Negative,,,,Negative,,,,,,,
"Chất lượng sản phẩm: màn dễ trầy, pin kém. Đúng với mô tả: không giống video quảng cáo. Tính năng nổi bật: camera trước mịn giả. review: chỉ 1 tuần trầy viền, pin 5h là cạn, chụp selfie da bệt, chăm sóc khách hàng trả lời chậm",Negative,Negative,,Negative,,,,,,,Negative,,,
"Chất lượng sản phẩm: máy nóng nhanh khi chơi game. Đúng với mô tả: tản nhiệt không như quảng cáo. Tính năng nổi bật: throttle mạnh. review: chơi 15-20p tụt fps, máy bỏng, pin tuột nhanh, đổi trả rườm rà",Negative,,Negative,,,,,,,Negative,,,,
Chất lượng sản phẩm: pin yếu tụt nhanh. Đúng với mô tả: không khớp quảng cáo thời lượng. Tính năng nổi bật: camera selfie mờ. review: pin hết sau 3 tiếng sử dụng nhẹ. selfie bệt màu thiếu nét. ship chậm 4 ngày,Negative,Negative,,,,,,,,,,Negative,,
"Chất lượng sản phẩm: xử lý màu camera quá nịnh, ảnh giả. Đúng với mô tả: promo ảo. Tính năng nổi bật: filter nặng. review: ảnh nhìn giả, mất chi tiết, pin & hiệu năng đều không ấn tượng, ""chăm sóc"" im lặng",Negative,Negative,Negative,,,,,,,,Negative,,,
pin sạc chỉ 80% sau 2 tiếng. camera chính màu xanh lệch. ship muộn không bù phí vận chuyển.,Negative,,,Negative,,,,,,,,Negative,,
"Chất lượng sản phẩm: máy bị lỗi màn hình xanh. Đúng với mô tả: phần mềm lỗi. tính năng năng nổi bật: chụp macro kém. review: thường xuyên bị đơ màn hình, chụp cận cảnh mờ, pin tụt không rõ nguyên nhân",Negative,Negative,,Negative,,Negative,,,,,,,,
pin bị phồng nhẹ sau 1 năm. pin không giữ được lâu. hiệu năng thỉnh thoảng giật cục. máy pin yếu không dám sử dụng nhiều. đóng gói quá sơ sài không có hộp bảo vệ,Negative,,Negative,,,,Negative,,,,,,,
"Chất lượng sản phẩm: màn hình tối, độ sáng yếu. Đúng với mô tả: màn demo khác thực tế. Tính năng nổi bật: auto-brightness hoạt động thất thường. review: màn tự tối rồi chói lên, sử dụng ngoài trời không thấy, pin hao vì auto nhảy liên tục, ship qua hãng làm trầy cạnh",Negative,,,Negative,,,,,,,,Negative,,
"Chất lượng sản phẩm: gps lệch vị trí, dẫn đường sai. Đúng với mô tả: định vị không chính xác. Tính năng nổi bật: không có hiệu chỉnh tốt. review: dẫn đường lệch vài chục mét, bật gps làm pin tụt nhanh, đóng gói sơ, ship muộn, chăm sóc khách hàng lúng túng",Negative,,,,,,Negative,,,,Negative,Negative,,
"Chất lượng sản phẩm: quá thất vọng. Đúng với mô tả: sai sự thật. Tính năng nổi bật: tổng thể tệ. review: từ khâu vận chuyển chậm chạp cho tới 1 sản phẩm hiệu năng kém, pin yếu. không có gì giống như quảng cáo. một trải nghiệm mua hàng tồi tệ.",Negative,,Negative,,,,,,,,,Negative,,
Chất lượng sản phẩm: máy kêu cạch cạch khi rung chuông. Đúng với mô tả: rung im lặng và êm ái. Tính năng nổi bật: rung kêu to như máy cũ. review: mỗi lần rung chuông là kêu cạch cạch. pin kém không xứng tiền. ship không giao đúng hẹn,Negative,,,,,,,,,,,Negative,,
Chất lượng sản phẩm: giao diện không có chế độ tối ưu hóa pin. Đúng với mô tả: có tính năng tiết kiệm pin nâng cao. Tính năng nổi bật: không có chế độ tiết kiệm pin chuyên sâu. review: pin không được tối ưu sử dụng nhanh hết. đóng gói sơ sài thiếu phụ kiện,Negative,,,,,,Negative,,,,,,,
hiệu năng lag khi mở nhiều app. máy dễ nóng lên. pin tụt nhanh sạc rất lâu. chơi game giật liên tục. đóng hàng không có màng bọc chống sốc. giao hàng trễ 3 ngày,Negative,,Negative,,,,Negative,,,,,Negative,,
chăm sóc khách hàng không giúp pin yếu lạnh hiệu năng lag chat group,Negative,,Negative,,,,,,,,Negative,,,
tụt pin đáng sợ,Negative,,,,,,,,,,,,,
"Chất lượng sản phẩm: sạc kèm hàng đôi khi lỗi, dây lỏng. Đúng với mô tả: phụ kiện không đạt chuẩn. Tính năng nổi bật: sạc nhanh không ổn định. review: sạc đôi lúc không nhận, phải cắm lại nhiều lần, pin không sạc đầy nhanh như quảng cáo, đóng gói sơ sài, ship trễ, chăm sóc khách hàng xử lý lâu",Negative,,,,,,Negative,,,,Negative,Negative,,
"Chất lượng sản phẩm: không đánh giá được. Đúng với mô tả: không biết. Tính năng nổi bật: combo tệ hại. review: giao hàng muộn, hộp nát, sản phẩm trầy xước. gọi chăm sóc khách hàng phàn nàn thì thái độ khó chịu. hiệu năng kém, pin yếu. không bao giờ quay lại.",Negative,,Negative,,Negative,,Negative,,,,Negative,Negative,,
"nóng ran. không giống hình. pin không trâu. máy nóng liên tục. hiệu năng kém, dễ bị văng app. pin chỉ sử dụng 4 tiếng. ship lâu vãi. chăm sóc khách hàng không nghe máy",Negative,,Negative,,,Negative,,,,,Negative,Negative,,
"khuyến cáo anh em, điện thoại giá rẻ trên đã thay màn hình, pin lô, hoặc boar lô thông số kỹ thuật trên cài đặt không chính xác ảo điện thoại rất chậm so với thông số điện thoại ghi anh em lỡ mua mà có bị thì nên ra cửa hàng test những cái khác một thử loa hai là test vè cuộc gọi thoại mở loa trong và ngoài 3 xem màn hình có giậc lắc hoặc chậm không xem có bị sọc màn không và rút kinh nghiệm nữa ra cửa hàng gần nhà mà mua vì các cửa hàng trên đã được kỹ thuật mua test kỹ rin họ mới thu và khác phục nhẹ mới bán còn cửa hàng này treo đầu dê bán thịt chó nha các bạn",Negative,,,,,,,,,,,,,
